percent,ankle,knee,hip
0,27.380,27.346,6.379
2,27.051,27.423,7.201
4,27.208,27.573,8.443
6,26.802,26.997,9.897
8,25.285,27.108,11.424
10,23.295,26.023,11.968
12,22.876,23.759,12.984
14,20.434,22.107,14.649
16,16.430,19.948,14.980
18,14.153,18.748,13.979
20,11.081,15.829,15.959
22,8.483,12.254,14.300
24,4.292,8.789,13.724
26,1.367,6.807,14.197
28,-1.506,3.599,13.375
30,-4.575,-0.172,11.590
32,-8.427,-3.983,10.264
34,-11.222,-7.417,9.936
36,-13.596,-10.652,7.458
38,-16.663,-13.176,5.720
40,-19.341,-16.052,4.278
42,-21.423,-18.127,2.422
44,-23.642,-20.051,1.908
46,-24.149,-22.851,0.344
48,-24.779,-23.988,-2.595
50,-25.373,-23.801,-3.486
52,-26.374,-24.623,-6.071
54,-26.566,-25.712,-7.664
56,-24.976,-25.205,-9.114
58,-23.819,-25.050,-9.883
60,-21.190,-23.470,-10.016
62,-19.707,-23.440,-11.949
64,-17.021,-21.633,-11.710
66,-14.244,-19.409,-12.542
68,-11.913,-16.268,-13.854
70,-10.133,-14.555,-12.165
72,-5.239,-11.701,-13.371
74,-3.357,-7.710,-12.042
76,0.833,-4.352,-11.682
78,3.438,-1.605,-10.284
80,7.669,2.360,-10.857
82,10.700,6.288,-8.519
84,12.844,9.469,-6.720
86,16.233,12.439,-6.303
88,18.276,15.031,-5.304
90,22.230,17.346,-2.150
92,24.345,19.293,-1.279
94,24.661,23.255,1.105
96,27.199,24.684,1.349
98,28.293,24.993,4.088
100,27.953,26.026,5.423
