percent,ankle,knee,hip
0,10.077,30.096,10.690
2,11.559,30.401,12.140
4,9.412,31.131,10.723
6,9.353,31.164,10.917
8,9.829,30.520,10.519
10,9.067,28.491,8.489
12,6.864,26.209,8.422
14,7.084,24.227,6.780
16,4.694,23.436,6.189
18,4.796,20.506,5.573
20,2.701,16.282,3.868
22,1.563,13.680,1.159
24,0.618,10.511,1.479
26,-1.969,6.057,0.139
28,-2.402,3.380,-2.847
30,-3.240,-1.436,-2.844
32,-3.733,-3.860,-5.311
34,-5.195,-8.498,-4.766
36,-6.723,-11.015,-7.107
38,-7.268,-15.789,-6.506
40,-8.887,-18.699,-7.270
42,-8.618,-20.213,-8.217
44,-8.701,-24.264,-9.615
46,-8.217,-25.924,-9.448
48,-9.194,-26.095,-8.610
50,-8.275,-28.234,-8.553
52,-8.395,-27.865,-8.699
54,-8.938,-27.995,-9.850
56,-8.273,-29.601,-7.765
58,-7.902,-28.203,-8.327
60,-6.284,-26.617,-6.714
62,-4.640,-24.544,-6.057
64,-3.758,-22.640,-5.949
66,-2.417,-20.814,-3.890
68,-2.157,-17.958,-3.459
70,-0.952,-15.468,-0.760
72,1.108,-11.427,0.750
74,1.385,-7.386,2.186
76,2.219,-5.157,3.397
78,5.126,0.025,4.084
80,5.111,2.330,4.184
82,6.936,7.360,7.034
84,7.782,9.474,7.473
86,8.256,13.452,8.225
88,8.515,16.907,9.409
90,9.857,19.569,10.232
92,10.724,22.846,11.015
94,11.080,24.551,10.218
96,10.501,28.017,12.380
98,10.825,29.160,11.278
100,10.915,29.391,10.804
