percent,ankle,knee,hip
0,21.786,24.066,13.876
2,21.710,23.745,17.009
4,22.715,25.490,17.654
6,22.945,25.575,17.528
8,23.529,23.948,19.538
10,21.460,23.506,20.181
12,20.105,23.584,19.757
14,19.680,20.844,19.731
16,18.172,19.026,19.945
18,16.472,17.256,17.788
20,13.106,14.787,18.181
22,11.001,12.292,16.583
24,9.777,9.642,14.723
26,6.977,7.903,13.013
28,3.466,3.859,11.134
30,1.598,0.793,8.544
32,-1.069,-1.800,6.587
34,-3.805,-3.710,4.097
36,-7.864,-7.749,1.812
38,-10.018,-9.836,-0.837
40,-11.322,-11.954,-3.422
42,-14.661,-15.578,-3.877
44,-16.586,-17.763,-6.408
46,-17.869,-19.627,-8.371
48,-18.971,-19.538,-11.426
50,-20.554,-22.324,-13.120
52,-21.533,-22.900,-13.883
54,-20.945,-23.062,-15.529
56,-21.928,-22.394,-16.850
58,-20.417,-22.087,-17.615
60,-20.131,-21.540,-17.641
62,-18.889,-20.477,-17.808
64,-17.735,-19.501,-18.093
66,-16.098,-18.220,-16.290
68,-14.835,-16.478,-15.736
70,-11.850,-13.416,-15.691
72,-8.969,-10.607,-13.179
74,-6.531,-8.962,-12.872
76,-3.330,-6.266,-11.458
78,-1.438,-1.598,-8.221
80,0.900,-0.223,-6.642
82,4.213,3.718,-5.549
84,6.627,6.848,-3.263
86,10.065,10.244,-0.306
88,11.131,11.200,2.589
90,14.543,14.892,5.328
92,16.873,17.073,6.612
94,18.209,18.529,9.478
96,19.324,20.677,11.887
98,21.884,21.883,13.102
100,22.303,23.800,14.871
