percent,ankle,knee,hip
0,17.689,10.401,18.140
2,17.681,11.441,16.036
4,16.856,13.557,16.825
6,15.303,13.768,14.508
8,13.111,14.953,13.747
10,11.370,14.903,11.853
12,10.198,15.755,10.180
14,8.171,16.818,9.549
16,5.115,15.767,8.249
18,3.192,16.264,5.343
20,1.444,15.732,4.296
22,-1.607,15.480,2.113
24,-2.322,14.366,-0.094
26,-5.397,13.210,-2.172
28,-7.402,12.011,-5.732
30,-9.290,10.317,-6.511
32,-11.739,7.183,-8.646
34,-11.539,6.620,-10.060
36,-14.163,4.002,-12.216
38,-15.150,3.075,-12.790
40,-16.679,1.022,-12.980
42,-15.531,-1.909,-14.730
44,-15.980,-2.513,-15.979
46,-16.480,-5.049,-16.223
48,-16.387,-7.200,-16.513
50,-15.535,-8.752,-14.491
52,-14.735,-10.467,-15.567
54,-15.087,-11.546,-14.128
56,-13.078,-12.418,-12.719
58,-12.175,-12.973,-11.871
60,-10.427,-13.412,-10.624
62,-7.823,-13.183,-9.460
64,-6.747,-13.761,-7.833
66,-3.947,-14.116,-5.593
68,-2.289,-14.469,-2.521
70,0.470,-12.824,-1.565
72,2.200,-12.364,0.446
74,4.423,-11.172,3.175
76,6.808,-9.945,5.731
78,9.983,-9.154,7.630
80,10.648,-7.835,9.406
82,12.886,-5.534,9.420
84,15.296,-3.575,11.101
86,16.297,-3.326,13.492
88,17.689,-1.544,15.233
90,17.344,1.635,16.510
92,18.091,3.444,17.584
94,18.394,4.131,17.903
96,19.512,7.247,17.161
98,19.080,7.751,17.918
100,16.987,10.969,17.150
