percent,ankle,knee,hip
0,6.359,14.796,12.848
2,9.580,14.201,15.241
4,11.758,10.867,17.032
6,13.728,7.537,19.420
8,14.855,5.365,21.993
10,15.556,1.264,22.901
12,17.005,-0.532,23.404
14,17.516,-3.800,26.213
16,17.791,-5.963,25.103
18,19.034,-8.448,25.954
20,19.417,-11.522,25.107
22,18.666,-14.273,25.080
24,17.924,-16.751,23.626
26,17.822,-19.297,21.977
28,15.198,-19.996,21.012
30,14.520,-20.406,19.118
32,13.393,-22.549,17.098
34,11.561,-23.176,13.869
36,9.106,-22.046,11.086
38,7.644,-22.283,8.831
40,6.408,-22.804,5.466
42,3.761,-20.852,1.510
44,2.097,-20.280,-1.697
46,-1.186,-17.330,-3.706
48,-2.939,-15.941,-6.729
50,-5.449,-13.286,-10.921
52,-7.084,-11.810,-12.557
54,-9.391,-8.090,-15.471
56,-11.300,-5.041,-18.555
58,-12.015,-2.947,-19.134
60,-13.570,-1.100,-20.192
62,-15.209,2.373,-22.256
64,-15.479,4.957,-22.439
66,-16.710,7.788,-23.091
68,-17.443,10.910,-24.622
70,-17.498,14.282,-23.217
72,-16.400,17.351,-22.485
74,-16.377,18.375,-22.395
76,-15.497,19.783,-19.827
78,-13.265,21.568,-19.332
80,-12.268,23.642,-16.339
82,-12.095,23.566,-14.090
84,-10.319,24.249,-12.121
86,-8.356,25.022,-9.239
88,-5.815,25.361,-5.342
90,-4.341,23.548,-3.221
92,-1.880,22.865,0.197
94,-0.163,20.691,2.809
96,3.511,19.095,5.361
98,4.894,18.146,9.638
100,8.271,15.016,11.882
