percent,ankle,knee,hip
0,13.712,27.254,5.586
2,12.693,24.150,7.148
4,11.245,22.600,9.398
6,10.964,19.293,10.365
8,7.921,17.218,12.171
10,6.254,13.663,12.474
12,5.542,9.296,12.893
14,3.276,5.802,12.943
16,0.295,1.868,13.425
18,-0.834,-1.680,14.856
20,-3.403,-4.935,14.675
22,-5.061,-7.868,13.798
24,-6.781,-11.287,13.498
26,-8.273,-15.163,12.156
28,-8.886,-17.116,12.529
30,-12.120,-19.771,10.087
32,-12.219,-22.652,10.764
34,-12.317,-25.581,8.320
36,-12.996,-25.806,7.561
38,-14.041,-27.712,5.307
40,-14.002,-27.954,3.487
42,-15.026,-28.992,3.153
44,-15.025,-28.112,0.728
46,-12.944,-26.638,0.163
48,-13.086,-26.373,-2.647
50,-11.191,-24.487,-3.447
52,-10.404,-23.549,-6.424
54,-10.370,-20.880,-7.337
56,-8.397,-17.962,-8.226
58,-5.714,-14.078,-9.598
60,-4.509,-11.108,-11.122
62,-2.133,-8.770,-11.836
64,-0.367,-4.861,-11.110
66,0.961,-0.016,-11.956
68,2.270,2.589,-11.713
70,5.608,7.249,-12.537
72,7.594,11.014,-12.576
74,9.102,14.413,-10.419
76,10.841,17.133,-10.533
78,12.652,19.326,-10.785
80,13.876,21.603,-9.880
82,14.442,25.721,-6.966
84,15.691,26.930,-6.329
86,16.781,28.573,-5.886
88,16.503,29.949,-4.635
90,16.547,30.296,-2.231
92,16.493,30.517,0.361
94,16.333,30.370,0.470
96,15.322,29.249,3.111
98,15.092,28.955,4.615
100,13.116,26.191,5.232
