percent,ankle,knee,hip
0,22.554,8.895,16.331
2,21.018,12.549,16.207
4,16.972,15.921,15.016
6,15.941,19.430,13.350
8,11.148,21.382,11.404
10,8.264,23.872,9.558
12,4.720,26.678,8.845
14,1.625,27.263,5.410
16,-1.165,27.935,3.567
18,-4.175,29.189,1.775
20,-8.542,29.874,-1.136
22,-12.342,29.473,-3.719
24,-15.123,29.121,-4.917
26,-16.912,27.916,-6.057
28,-19.565,26.256,-8.305
30,-20.772,24.513,-11.540
32,-24.181,23.374,-12.980
34,-24.725,19.389,-13.644
36,-26.750,17.490,-15.424
38,-26.136,13.763,-14.930
40,-25.603,10.552,-15.952
42,-26.081,8.161,-16.116
44,-25.128,3.351,-16.500
46,-23.461,0.312,-16.274
48,-22.914,-4.449,-15.352
50,-20.978,-7.983,-14.453
52,-18.888,-9.841,-14.154
54,-16.180,-13.962,-12.327
56,-12.296,-16.271,-11.522
58,-9.013,-19.413,-10.116
60,-6.076,-21.136,-7.693
62,-2.695,-24.122,-5.803
64,0.951,-24.764,-4.739
66,4.508,-25.903,-1.082
68,7.244,-28.100,-0.363
70,10.739,-27.929,1.946
72,12.623,-28.210,4.778
74,15.635,-27.025,7.761
76,18.184,-26.570,8.522
78,21.693,-24.400,11.287
80,24.563,-22.801,11.590
82,25.605,-21.504,13.601
84,27.567,-17.872,15.457
86,26.801,-15.153,15.630
88,27.620,-11.441,18.232
90,28.246,-9.640,17.821
92,28.098,-5.468,18.405
94,27.814,-1.565,18.172
96,25.680,2.383,17.995
98,25.459,5.831,17.445
100,23.243,9.455,16.101
