percent,ankle,knee,hip
0,17.087,22.342,11.641
2,18.069,21.150,9.872
4,19.362,20.465,7.993
6,19.928,20.142,6.675
8,20.382,18.852,5.181
10,20.235,16.360,4.222
12,19.026,13.727,2.070
14,19.093,12.892,1.377
16,18.709,10.706,-0.367
18,16.472,7.990,-2.127
20,14.647,6.027,-4.646
22,13.800,3.369,-5.302
24,11.781,-0.079,-7.131
26,9.019,-2.126,-8.043
28,8.277,-5.533,-9.429
30,6.132,-6.801,-10.639
32,3.326,-9.232,-10.891
34,0.290,-10.901,-12.784
36,-1.361,-13.125,-11.652
38,-3.373,-15.534,-11.930
40,-6.150,-17.792,-13.407
42,-8.771,-18.962,-11.925
44,-9.346,-19.407,-10.849
46,-12.460,-20.197,-11.221
48,-14.299,-19.328,-10.712
50,-14.816,-19.468,-8.591
52,-15.353,-19.666,-7.387
54,-17.906,-17.658,-6.696
56,-18.526,-18.353,-5.078
58,-17.493,-16.488,-4.104
60,-16.945,-14.605,-2.675
62,-17.520,-11.573,-0.404
64,-15.989,-11.480,2.330
66,-16.311,-9.107,2.815
68,-15.584,-6.456,4.672
70,-13.116,-3.622,7.277
72,-11.219,-1.030,7.584
74,-10.424,1.022,8.559
76,-7.376,3.859,10.245
78,-5.866,6.326,11.738
80,-4.460,9.857,13.586
82,-1.502,10.974,14.318
84,1.465,13.117,13.672
86,3.349,16.002,13.872
88,5.171,16.962,15.502
90,7.368,19.374,13.937
92,11.087,20.692,13.646
94,11.852,20.507,13.055
96,13.335,21.528,14.027
98,16.452,21.942,13.193
100,16.253,20.579,11.663
