percent,ankle,knee,hip
0,28.574,7.014,21.731
2,28.235,7.224,23.893
4,27.693,9.600,25.418
6,27.415,9.477,25.871
8,25.547,9.666,27.982
10,22.066,12.191,28.122
12,20.715,11.389,28.799
14,16.594,11.544,28.595
16,13.984,11.248,28.002
18,11.880,11.767,25.604
20,7.952,12.472,24.457
22,4.741,11.581,23.196
24,0.805,10.659,19.773
26,-3.170,9.324,17.638
28,-6.169,9.013,13.844
30,-10.239,9.225,11.846
32,-13.744,7.943,9.274
34,-15.824,6.526,4.147
36,-19.163,4.951,1.496
38,-20.158,4.180,-2.527
40,-23.490,2.250,-4.180
42,-24.668,0.553,-9.364
44,-26.013,-0.695,-12.211
46,-27.829,-1.566,-15.150
48,-27.915,-2.766,-16.926
50,-27.045,-4.672,-19.263
52,-27.667,-6.720,-20.969
54,-26.209,-7.121,-23.232
56,-23.804,-7.379,-24.702
58,-22.876,-8.689,-25.886
60,-20.416,-8.735,-25.151
62,-18.403,-9.393,-25.979
64,-15.064,-10.887,-25.853
66,-12.515,-9.981,-26.052
68,-9.982,-9.082,-24.845
70,-5.736,-9.627,-23.194
72,-1.250,-10.026,-19.488
74,1.922,-9.168,-17.230
76,4.485,-8.490,-16.094
78,8.898,-6.959,-11.991
80,11.650,-5.764,-10.050
82,15.291,-5.249,-7.092
84,18.550,-4.737,-3.199
86,20.519,-3.083,0.925
88,23.951,-0.429,3.162
90,25.734,-0.926,7.966
92,26.309,2.001,9.511
94,27.939,2.065,13.575
96,29.374,3.868,16.184
98,30.187,4.783,18.715
100,28.788,6.420,21.415
