percent,ankle,knee,hip
0,14.210,16.329,15.178
2,14.853,15.680,15.275
4,15.526,13.855,17.316
6,17.417,11.254,16.575
8,17.322,8.682,17.169
10,17.680,7.394,16.479
12,17.653,5.219,15.433
14,16.174,1.989,15.281
16,15.849,-0.620,13.478
18,15.308,-2.767,13.291
20,13.625,-4.014,10.716
22,12.172,-6.657,9.992
24,11.986,-8.210,8.637
26,9.735,-10.113,6.446
28,7.934,-13.372,3.716
30,5.823,-14.043,2.158
32,5.236,-15.649,0.486
34,2.008,-15.995,-2.509
36,1.117,-17.131,-4.417
38,-0.589,-17.302,-4.935
40,-2.541,-17.600,-7.814
42,-6.169,-18.642,-8.613
44,-7.772,-17.679,-11.058
46,-9.450,-17.066,-11.077
48,-9.397,-15.160,-12.265
50,-11.101,-13.620,-14.080
52,-12.491,-12.570,-13.524
54,-13.205,-11.052,-14.509
56,-14.754,-8.622,-14.936
58,-14.540,-8.164,-14.839
60,-15.135,-4.381,-13.585
62,-15.888,-2.699,-13.866
64,-14.325,-0.929,-13.608
66,-14.878,1.243,-12.821
68,-12.437,4.770,-9.965
70,-11.475,6.460,-9.625
72,-11.943,7.965,-8.394
74,-9.538,10.294,-5.651
76,-7.157,12.253,-4.103
78,-5.923,14.215,-2.639
80,-4.492,16.973,0.445
82,-2.239,17.571,1.637
84,-0.009,18.067,2.873
86,2.138,19.864,4.952
88,2.823,19.466,7.525
90,5.573,20.265,9.086
92,6.528,19.545,9.920
94,8.592,19.973,12.218
96,10.382,19.250,14.050
98,12.165,18.198,15.554
100,13.895,16.507,15.313
