percent,ankle,knee,hip
0,12.645,1.529,12.371
2,14.301,4.503,10.867
4,14.472,6.787,10.310
6,16.536,8.881,10.641
8,16.784,12.717,8.805
10,15.820,13.898,8.883
12,16.666,15.982,7.015
14,16.678,18.115,5.728
16,15.333,20.255,4.157
18,14.564,21.340,3.030
20,14.397,22.974,2.232
22,12.403,23.321,1.375
24,12.768,23.879,-0.044
26,10.358,24.186,-2.345
28,8.349,23.051,-3.472
30,6.297,21.640,-5.520
32,4.171,22.361,-5.677
34,3.069,19.074,-6.659
36,1.310,17.328,-8.516
38,-1.631,16.837,-8.185
40,-3.237,13.776,-8.767
42,-4.552,11.469,-10.126
44,-6.845,8.463,-9.899
46,-8.108,6.844,-10.289
48,-10.424,4.334,-10.902
50,-11.185,1.086,-9.417
52,-11.471,-2.787,-8.515
54,-13.462,-4.456,-8.971
56,-13.302,-6.791,-7.354
58,-14.003,-10.636,-6.434
60,-15.112,-13.293,-5.724
62,-14.699,-15.027,-5.857
64,-13.885,-16.831,-2.969
66,-12.929,-19.128,-2.151
68,-13.418,-20.364,-1.460
70,-11.510,-21.713,1.012
72,-10.474,-20.546,2.429
74,-9.233,-21.236,2.282
76,-7.394,-22.564,3.934
78,-6.303,-20.331,5.798
80,-4.487,-20.991,6.396
82,-2.370,-20.037,7.220
84,-0.420,-17.078,8.850
86,1.382,-17.043,9.531
88,1.818,-13.889,11.304
90,5.407,-12.312,11.559
92,6.548,-10.199,11.226
94,8.661,-6.196,12.814
96,10.561,-3.803,11.104
98,10.977,-0.800,12.702
100,12.222,0.836,12.041
