percent,ankle,knee,hip
0,11.210,11.095,17.158
2,12.102,13.769,16.655
4,12.341,13.829,14.803
6,10.566,15.507,11.624
8,11.822,17.515,9.446
10,9.327,18.624,6.877
12,10.151,18.572,5.149
14,8.235,19.747,1.874
16,7.499,18.214,-0.117
18,5.519,18.747,-2.940
20,5.740,18.045,-6.372
22,2.952,16.466,-8.321
24,1.283,16.489,-11.195
26,1.647,14.709,-13.307
28,-1.023,13.312,-14.213
30,-2.647,10.794,-15.503
32,-4.228,10.009,-17.403
34,-5.163,7.814,-18.780
36,-6.108,5.449,-19.359
38,-7.244,4.071,-20.814
40,-6.978,0.048,-20.277
42,-7.909,-1.717,-19.068
44,-8.400,-3.088,-18.753
46,-9.419,-5.216,-17.899
48,-9.567,-7.665,-16.841
50,-9.200,-10.349,-16.251
52,-9.916,-11.589,-13.458
54,-10.525,-12.368,-12.636
56,-9.827,-14.785,-10.939
58,-8.425,-14.603,-8.861
60,-8.419,-16.066,-5.682
62,-7.707,-15.894,-3.422
64,-5.936,-16.587,0.509
66,-5.316,-16.641,1.584
68,-4.228,-16.220,4.848
70,-2.089,-15.461,7.045
72,-2.334,-15.324,9.100
74,-0.686,-14.662,11.866
76,1.525,-13.222,14.865
78,2.656,-11.011,17.023
80,3.925,-9.620,18.275
82,5.656,-8.207,18.743
84,6.409,-4.685,20.739
86,8.682,-3.623,20.720
88,8.068,-1.838,21.239
90,9.303,2.013,22.240
92,11.264,2.733,21.958
94,11.396,6.078,22.085
96,11.313,7.724,20.122
98,11.710,9.776,19.168
100,11.406,11.476,18.353
