percent,ankle,knee,hip
0,25.872,14.860,9.124
2,24.178,14.565,10.244
4,21.689,16.348,11.864
6,19.152,16.730,14.884
8,17.262,15.471,16.490
10,14.507,15.965,16.324
12,12.748,14.703,18.042
14,9.059,14.042,19.805
16,5.391,14.098,19.117
18,3.380,13.405,20.363
20,-0.819,11.695,20.623
22,-3.241,10.312,18.581
24,-6.699,9.419,19.664
26,-10.760,6.025,17.872
28,-14.186,6.139,17.191
30,-16.536,4.050,14.126
32,-17.734,0.943,13.756
34,-21.311,-0.112,12.351
36,-21.637,-2.430,9.419
38,-22.580,-3.990,8.103
40,-24.635,-6.404,5.285
42,-25.383,-8.010,2.202
44,-25.800,-9.655,1.203
46,-25.065,-9.223,-2.848
48,-24.972,-10.327,-4.097
50,-24.258,-12.534,-6.531
52,-21.786,-12.844,-9.337
54,-19.262,-12.787,-11.333
56,-17.371,-14.219,-12.915
58,-14.786,-14.751,-14.250
60,-11.896,-14.145,-15.455
62,-8.995,-14.141,-17.249
64,-5.926,-13.180,-16.263
66,-4.619,-12.224,-18.564
68,0.347,-10.483,-17.466
70,3.856,-9.026,-17.782
72,6.072,-7.512,-18.284
74,10.178,-7.258,-17.380
76,12.855,-5.948,-15.630
78,15.475,-3.062,-15.009
80,17.942,-2.367,-13.851
82,19.598,0.866,-11.822
84,22.472,3.250,-8.967
86,24.815,3.674,-7.645
88,24.547,6.883,-5.558
90,27.298,8.601,-3.020
92,28.039,9.475,-1.685
94,26.384,10.402,0.668
96,26.661,12.230,3.299
98,26.309,14.240,6.706
100,25.018,13.407,9.371
