percent,ankle,knee,hip
0,25.366,22.966,13.853
2,23.675,23.117,12.722
4,21.930,23.559,12.189
6,21.278,23.656,8.805
8,18.782,25.018,7.455
10,18.136,22.826,5.907
12,16.420,23.157,4.436
14,14.067,21.385,1.257
16,10.138,20.784,0.237
18,7.403,18.117,-1.528
20,4.370,16.187,-3.690
22,1.994,13.168,-4.812
24,-1.351,10.316,-6.738
26,-4.391,7.671,-8.970
28,-7.323,4.610,-10.881
30,-10.764,2.685,-12.264
32,-11.513,-0.379,-12.710
34,-14.597,-3.581,-14.008
36,-16.008,-6.437,-14.814
38,-18.036,-8.541,-14.224
40,-20.526,-11.132,-14.213
42,-21.175,-14.975,-14.424
44,-23.134,-16.036,-14.374
46,-21.812,-18.670,-13.566
48,-23.347,-20.669,-12.537
50,-21.649,-21.436,-11.917
52,-22.642,-21.290,-11.382
54,-20.949,-22.954,-9.586
56,-19.209,-21.512,-8.478
58,-17.886,-22.524,-5.396
60,-15.267,-21.154,-3.726
62,-13.167,-21.385,-3.079
64,-11.888,-19.038,0.440
66,-8.470,-16.881,1.523
68,-6.290,-15.402,3.434
70,-2.552,-13.180,6.646
72,1.039,-12.060,8.282
74,2.709,-9.214,8.796
76,5.712,-6.844,11.889
78,8.562,-2.246,13.505
80,10.876,-0.504,14.781
82,14.718,2.219,14.153
84,15.856,6.352,14.914
86,18.473,9.460,17.063
88,20.362,10.664,16.092
90,21.657,14.457,16.194
92,22.495,16.926,16.227
94,23.522,19.303,17.226
96,25.473,20.565,16.436
98,24.175,21.503,15.914
100,25.096,22.028,14.168
