percent,ankle,knee,hip
0,16.790,10.365,18.012
2,15.557,8.628,16.130
4,12.745,7.214,14.250
6,12.338,5.334,10.606
8,8.658,3.489,9.316
10,7.347,2.433,7.058
12,4.803,-0.735,2.412
14,1.651,-2.139,-0.340
16,0.663,-3.818,-1.635
18,-3.280,-6.787,-5.305
20,-5.711,-6.823,-7.383
22,-6.019,-8.842,-10.571
24,-9.262,-10.794,-11.549
26,-10.338,-13.028,-14.833
28,-12.050,-13.772,-15.317
30,-14.587,-13.500,-18.404
32,-15.660,-13.872,-19.215
34,-15.862,-15.262,-20.425
36,-16.982,-14.620,-21.433
38,-18.368,-14.284,-21.337
40,-18.140,-14.290,-20.346
42,-17.294,-13.720,-20.245
44,-16.516,-13.438,-19.314
46,-17.444,-11.824,-17.720
48,-16.437,-9.681,-18.180
50,-14.653,-9.296,-14.844
52,-12.997,-7.855,-13.277
54,-11.144,-5.021,-10.671
56,-8.566,-4.615,-9.410
58,-8.248,-2.040,-7.593
60,-5.688,0.255,-3.932
62,-2.270,3.226,-1.282
64,-0.288,4.561,0.630
66,1.386,5.538,4.531
68,4.042,8.171,5.825
70,7.286,10.617,9.597
72,8.706,11.189,11.979
74,11.998,12.271,14.856
76,13.019,14.577,16.800
78,15.726,15.788,17.941
80,15.726,15.035,19.410
82,18.132,16.581,20.862
84,19.098,16.125,22.087
86,19.918,17.328,23.388
88,19.579,16.038,23.708
90,19.965,16.414,23.259
92,20.060,16.666,22.037
94,20.213,15.335,22.283
96,18.738,13.249,21.587
98,17.133,12.840,18.958
100,16.992,11.931,17.503
