percent,ankle,knee,hip
0,18.706,11.129,22.225
2,18.264,9.304,22.730
4,16.337,7.858,22.401
6,15.924,7.761,22.636
8,13.201,4.811,20.726
10,10.884,5.146,19.733
12,9.945,2.273,18.882
14,6.236,0.199,17.104
16,5.005,-1.389,15.930
18,1.931,-2.413,12.809
20,-0.812,-3.421,10.152
22,-3.386,-5.359,7.932
24,-6.230,-7.280,6.241
26,-8.345,-6.997,3.142
28,-9.626,-9.610,1.240
30,-12.125,-9.906,-2.910
32,-14.458,-11.354,-5.752
34,-15.394,-11.842,-7.583
36,-16.866,-11.203,-10.139
38,-17.745,-12.298,-11.668
40,-19.323,-12.046,-14.292
42,-18.885,-10.656,-16.758
44,-18.422,-10.759,-17.318
46,-18.743,-10.341,-18.263
48,-18.938,-9.111,-20.256
50,-18.135,-9.174,-19.762
52,-16.363,-8.505,-20.904
54,-15.744,-7.193,-20.443
56,-12.910,-4.608,-20.149
58,-12.529,-3.696,-19.128
60,-8.877,-1.277,-17.989
62,-7.367,-0.190,-17.018
64,-5.539,1.118,-15.749
66,-3.021,3.217,-13.107
68,-0.872,3.288,-11.968
70,1.615,5.775,-9.139
72,4.643,6.233,-7.188
74,7.378,7.961,-2.724
76,8.835,8.814,-1.320
78,11.128,11.168,2.112
80,13.077,11.184,4.973
82,16.708,12.043,8.059
84,17.228,12.861,9.532
86,18.216,13.756,11.962
88,19.127,13.016,15.198
90,21.298,13.997,15.439
92,21.545,13.793,17.077
94,21.859,13.967,20.003
96,21.844,13.183,20.202
98,19.418,11.480,21.435
100,19.346,11.598,23.137
