percent,ankle,knee,hip
0,24.948,18.559,14.266
2,23.828,19.496,12.289
4,23.187,19.451,8.361
6,23.389,18.452,6.206
8,22.837,18.002,4.060
10,19.503,16.874,1.779
12,18.526,16.090,-0.223
14,16.528,15.759,-2.272
16,12.951,14.289,-5.827
18,11.647,11.330,-8.507
20,8.435,9.453,-9.413
22,5.422,7.436,-12.784
24,3.377,5.835,-14.713
26,-0.293,1.952,-16.117
28,-3.113,-0.145,-16.947
30,-7.107,-2.579,-17.152
32,-8.986,-3.373,-17.631
34,-11.558,-6.958,-19.050
36,-15.318,-8.559,-18.834
38,-15.677,-10.207,-18.781
40,-17.781,-12.374,-18.493
42,-20.856,-14.166,-17.186
44,-21.175,-14.555,-16.743
46,-21.886,-15.643,-14.809
48,-23.543,-16.786,-12.828
50,-22.402,-16.629,-12.398
52,-22.869,-17.746,-9.671
54,-23.064,-17.473,-7.813
56,-22.194,-16.549,-5.782
58,-19.592,-17.138,-2.014
60,-17.331,-16.633,0.007
62,-16.914,-14.555,1.782
64,-13.924,-12.773,5.622
66,-11.108,-11.409,7.735
68,-8.874,-9.973,10.200
70,-6.140,-7.209,12.367
72,-2.474,-4.952,13.655
74,0.458,-2.980,16.193
76,2.017,-1.264,16.473
78,5.925,1.755,19.449
80,9.262,4.529,19.415
82,10.411,5.379,19.540
84,13.600,7.987,20.117
86,16.511,10.281,20.330
88,18.928,12.880,20.069
90,20.519,13.935,20.738
92,21.900,15.736,18.481
94,24.057,17.435,17.559
96,24.077,18.584,16.614
98,25.555,18.641,16.158
100,24.486,18.718,13.887
