percent,ankle,knee,hip
0,20.923,4.417,18.464
2,21.183,7.290,17.740
4,19.009,8.240,16.258
6,16.990,10.534,16.208
8,15.186,12.312,15.208
10,12.363,12.880,13.864
12,10.001,15.060,12.266
14,8.389,14.475,11.394
16,5.555,16.672,9.154
18,1.205,16.819,6.962
20,-0.637,17.897,6.290
22,-4.360,17.282,4.852
24,-6.714,16.019,2.550
26,-8.918,16.880,-1.208
28,-12.457,14.904,-3.131
30,-12.775,14.065,-4.038
32,-16.312,12.710,-5.806
34,-17.578,12.680,-8.382
36,-19.631,9.459,-8.976
38,-20.675,9.153,-10.892
40,-21.722,6.706,-13.280
42,-21.710,5.342,-13.703
44,-21.774,3.772,-14.997
46,-21.084,0.191,-14.324
48,-20.167,-0.572,-16.099
50,-20.232,-2.367,-15.352
52,-18.653,-5.463,-16.394
54,-17.080,-7.155,-15.328
56,-14.782,-8.255,-13.756
58,-12.359,-10.733,-13.533
60,-11.177,-11.876,-12.018
62,-8.699,-13.128,-10.780
64,-4.648,-13.334,-8.722
66,-2.196,-14.075,-8.592
68,0.591,-14.948,-5.217
70,3.846,-15.244,-4.727
72,5.865,-15.785,-1.286
74,9.059,-14.797,0.391
76,11.394,-14.270,2.550
78,14.295,-13.021,5.077
80,14.827,-12.001,7.165
82,17.030,-11.307,8.881
84,19.717,-10.804,9.089
86,20.672,-8.615,12.514
88,21.993,-5.883,12.560
90,23.703,-5.316,15.239
92,23.933,-2.212,15.563
94,23.497,-0.966,17.466
96,24.107,0.621,17.547
98,22.231,3.057,17.598
100,21.789,4.445,17.538
