percent,ankle,knee,hip
0,4.598,26.067,24.123
2,5.230,26.330,23.953
4,8.331,26.374,24.654
6,10.170,26.186,25.643
8,11.848,23.447,24.314
10,13.403,22.728,23.343
12,14.457,19.483,23.528
14,14.131,17.420,21.974
16,15.898,15.390,19.000
18,17.035,12.426,17.641
20,16.627,10.656,14.810
22,16.906,6.395,13.156
24,16.871,3.694,10.845
26,16.135,0.518,6.990
28,15.294,-1.893,5.423
30,14.269,-5.184,2.531
32,14.483,-9.403,-1.275
34,11.533,-12.407,-4.510
36,11.747,-15.305,-7.373
38,9.703,-16.866,-9.087
40,6.902,-19.332,-13.161
42,5.861,-20.656,-14.493
44,2.989,-22.059,-17.189
46,1.796,-24.260,-19.649
48,0.638,-23.822,-20.877
50,-2.697,-24.474,-21.035
52,-3.042,-23.832,-22.639
54,-6.222,-24.812,-23.371
56,-7.871,-23.050,-23.972
58,-8.717,-22.008,-21.965
60,-9.873,-19.555,-21.691
62,-11.985,-19.314,-21.051
64,-12.381,-16.782,-19.084
66,-14.466,-13.143,-18.595
68,-13.614,-11.485,-16.194
70,-15.367,-7.953,-14.342
72,-14.687,-5.675,-11.693
74,-15.387,-2.709,-7.715
76,-14.776,1.832,-4.828
78,-13.261,3.994,-3.235
80,-13.767,7.362,-0.105
82,-11.632,9.868,3.288
84,-9.684,13.483,6.390
86,-8.891,16.880,9.545
88,-8.357,18.514,11.855
90,-4.762,20.246,14.946
92,-3.328,23.826,17.419
94,-1.774,23.683,18.675
96,-0.766,25.950,20.993
98,1.429,26.737,22.877
100,4.395,26.224,24.164
