percent,ankle,knee,hip
0,17.469,13.133,5.379
2,19.542,16.266,8.590
4,20.906,17.715,11.378
6,22.281,20.751,12.758
8,23.259,22.022,15.515
10,23.949,23.530,18.007
12,24.486,23.812,21.017
14,24.478,23.946,21.628
16,22.834,24.626,23.519
18,21.918,24.743,23.900
20,22.322,24.851,24.121
22,19.246,23.381,25.902
24,17.614,22.315,24.305
26,15.363,20.629,25.387
28,14.081,18.928,23.181
30,11.222,15.460,22.161
32,8.358,13.335,21.889
34,5.484,10.332,19.188
36,2.616,9.436,17.863
38,1.013,4.597,14.774
40,-2.256,2.757,11.198
42,-6.177,0.534,10.073
44,-7.129,-3.851,7.110
46,-9.771,-6.036,3.277
48,-13.309,-9.459,0.750
50,-15.361,-12.207,-3.257
52,-16.314,-14.728,-5.000
54,-18.442,-16.649,-7.948
56,-20.062,-18.483,-11.239
58,-21.947,-20.814,-14.170
60,-22.574,-22.187,-16.749
62,-22.571,-23.079,-18.111
64,-22.474,-23.717,-19.407
66,-20.553,-22.063,-21.734
68,-21.174,-23.470,-21.785
70,-20.028,-22.824,-22.576
72,-18.736,-21.408,-22.430
74,-16.004,-19.220,-22.068
76,-15.224,-17.434,-22.910
78,-12.276,-17.375,-20.812
80,-10.550,-14.192,-20.245
82,-7.067,-11.699,-19.116
84,-5.136,-8.370,-16.330
86,-1.477,-6.809,-14.011
88,2.242,-3.967,-13.105
90,4.610,-0.495,-10.662
92,7.979,1.761,-7.741
94,10.296,4.434,-4.708
96,12.781,8.428,-2.212
98,14.896,10.923,2.581
100,18.099,14.327,3.760
