percent,ankle,knee,hip
0,21.321,22.643,7.986
2,21.686,23.286,5.686
4,20.720,22.749,4.984
6,19.114,22.929,4.496
8,16.677,22.163,3.117
10,15.947,19.196,1.083
12,12.814,17.403,-0.138
14,11.589,17.133,-1.551
16,9.527,13.563,-1.315
18,6.216,12.019,-3.966
20,3.080,9.733,-4.965
22,0.098,6.162,-6.042
24,-0.855,2.896,-6.765
26,-5.011,-0.097,-7.271
28,-6.052,-2.119,-8.213
30,-9.371,-5.051,-7.889
32,-11.903,-7.434,-8.856
34,-13.063,-10.286,-9.216
36,-15.839,-11.837,-9.797
38,-17.000,-14.461,-8.629
40,-18.830,-16.758,-9.365
42,-20.261,-17.695,-9.159
44,-19.826,-19.572,-7.852
46,-19.887,-20.908,-6.719
48,-20.653,-21.010,-6.710
50,-19.868,-22.259,-5.814
52,-18.415,-21.328,-5.295
54,-19.181,-20.995,-3.787
56,-17.030,-20.036,-1.552
58,-15.390,-19.463,-0.521
60,-13.502,-17.940,0.254
62,-11.473,-17.145,2.342
64,-9.637,-13.515,2.138
66,-6.925,-11.199,4.743
68,-4.328,-10.059,6.300
70,-1.153,-6.197,6.094
72,1.384,-4.699,6.981
74,4.139,-0.811,8.115
76,6.387,1.292,10.133
78,8.068,4.173,11.057
80,10.574,5.920,10.884
82,13.362,9.395,11.822
84,16.194,11.917,10.919
86,18.451,14.123,12.438
88,19.748,16.660,11.037
90,20.913,17.461,11.014
92,21.864,20.577,10.108
94,21.324,21.341,9.974
96,22.085,22.877,9.812
98,21.902,22.839,7.998
100,22.423,22.547,6.870
