percent,ankle,knee,hip
0,11.007,7.305,14.746
2,14.276,8.224,12.465
4,17.146,9.476,12.705
6,19.080,9.643,10.487
8,21.063,9.839,9.742
10,22.927,10.564,7.855
12,25.201,10.847,5.939
14,27.345,11.240,5.042
16,27.345,12.361,2.975
18,27.496,11.635,0.293
20,29.399,11.534,0.323
22,28.173,11.056,-3.296
24,28.186,10.587,-3.873
26,26.360,10.365,-5.386
28,24.772,8.574,-6.531
30,22.823,8.752,-8.997
32,20.148,5.944,-10.680
34,18.532,4.780,-11.405
36,14.518,4.816,-12.539
38,11.672,4.068,-11.989
40,7.646,2.053,-12.869
42,4.729,1.126,-12.709
44,2.185,0.241,-13.094
46,-2.530,-1.776,-13.718
48,-4.626,-4.024,-11.467
50,-8.500,-5.011,-12.675
52,-11.136,-5.930,-11.067
54,-13.961,-5.788,-8.996
56,-16.652,-7.307,-7.866
58,-19.998,-7.447,-6.572
60,-21.738,-7.887,-5.232
62,-23.875,-9.942,-3.323
64,-25.882,-9.444,-2.819
66,-26.450,-10.405,-1.382
68,-26.892,-9.121,0.148
70,-26.466,-9.969,2.391
72,-25.927,-8.577,4.513
74,-26.165,-7.526,6.021
76,-24.559,-6.934,7.118
78,-21.852,-7.716,9.443
80,-20.139,-5.486,11.457
82,-17.640,-5.384,10.736
84,-15.205,-3.134,13.151
86,-12.876,-1.762,13.148
88,-10.686,-1.738,15.099
90,-6.813,0.945,14.844
92,-2.982,1.797,14.266
94,0.326,2.785,15.741
96,3.827,3.559,15.223
98,7.645,5.040,14.872
100,11.159,6.051,14.486
