percent,ankle,knee,hip
0,10.058,22.164,11.600
2,11.204,23.428,11.120
4,11.360,23.355,10.238
6,11.656,23.582,10.672
8,13.383,22.885,10.687
10,13.682,22.150,10.459
12,13.712,22.132,8.687
14,12.320,19.795,7.603
16,11.999,18.997,7.916
18,11.682,16.088,6.656
20,11.249,15.254,6.048
22,10.232,12.341,2.997
24,9.779,9.253,1.836
26,8.356,6.458,0.772
28,7.385,3.577,-0.597
30,5.547,0.905,-1.094
32,4.227,-0.959,-3.286
34,2.858,-3.531,-4.157
36,2.066,-6.508,-5.154
38,-0.985,-8.504,-5.318
40,-1.551,-11.203,-7.589
42,-3.257,-13.746,-7.373
44,-3.912,-16.719,-7.696
46,-5.658,-18.557,-9.102
48,-6.339,-18.660,-9.654
50,-8.421,-19.683,-8.591
52,-9.292,-20.658,-9.926
54,-10.312,-20.884,-9.963
56,-10.137,-20.745,-9.128
58,-11.453,-20.510,-8.177
60,-11.018,-20.750,-7.478
62,-10.689,-19.954,-7.659
64,-11.372,-19.142,-5.551
66,-10.888,-16.411,-4.717
68,-10.011,-15.222,-4.234
70,-8.324,-13.196,-2.512
72,-8.530,-10.441,-0.920
74,-6.423,-8.543,-1.325
76,-5.533,-5.204,0.879
78,-4.295,-1.490,2.768
80,-3.785,1.210,2.514
82,-2.303,4.076,4.434
84,-0.922,5.875,5.355
86,1.888,8.717,7.714
88,3.173,11.237,7.953
90,3.068,13.182,8.007
92,5.171,15.192,10.193
94,5.899,18.399,10.149
96,7.856,20.596,10.053
98,8.784,22.090,10.271
100,10.273,22.912,11.828
