percent,ankle,knee,hip
0,9.498,8.933,7.039
2,8.889,6.382,9.902
4,7.224,4.960,10.804
6,5.873,4.750,14.263
8,3.933,3.013,16.448
10,3.433,1.507,16.822
12,1.330,-0.373,19.145
14,-0.016,-0.832,19.434
16,-1.988,-3.763,19.964
18,-2.480,-4.888,21.520
20,-4.217,-5.948,20.683
22,-5.385,-6.778,20.242
24,-7.263,-8.100,21.087
26,-8.080,-9.724,20.222
28,-8.309,-9.179,19.152
30,-9.541,-10.286,18.075
32,-9.217,-10.248,15.275
34,-10.761,-10.623,14.559
36,-10.512,-11.744,11.138
38,-10.853,-11.537,8.840
40,-9.536,-11.023,8.215
42,-9.946,-10.127,4.594
44,-9.563,-9.644,1.923
46,-8.674,-8.754,0.177
48,-9.142,-6.774,-2.173
50,-6.862,-5.380,-4.115
52,-5.744,-4.481,-6.932
54,-5.124,-3.363,-8.697
56,-2.929,-2.777,-11.986
58,-3.266,-1.792,-14.079
60,-0.628,0.462,-15.491
62,1.230,3.090,-16.602
64,2.966,4.323,-18.617
66,3.387,5.667,-19.280
68,4.254,7.138,-18.298
70,6.120,7.445,-19.453
72,8.385,8.522,-18.055
74,7.840,10.457,-19.381
76,9.859,10.312,-18.307
78,11.208,12.107,-17.075
80,11.019,12.636,-15.831
82,12.068,11.532,-13.088
84,12.248,11.977,-12.506
86,12.275,13.583,-10.707
88,13.050,12.276,-8.458
90,12.642,12.559,-6.311
92,11.370,12.526,-2.834
94,11.450,11.285,0.222
96,11.590,10.062,1.808
98,9.166,9.096,3.984
100,8.723,7.411,6.631
