percent,ankle,knee,hip
0,16.269,13.457,20.383
2,18.731,12.334,17.087
4,18.998,10.689,14.982
6,21.529,7.661,12.027
8,22.004,7.228,9.322
10,22.184,4.193,5.953
12,22.286,2.251,1.964
14,21.065,0.232,-3.078
16,21.355,-1.365,-4.742
18,21.186,-3.011,-9.012
20,20.064,-5.448,-12.034
22,17.107,-8.428,-14.845
24,16.479,-9.514,-18.573
26,14.145,-10.941,-20.733
28,11.932,-13.178,-23.119
30,9.971,-14.020,-23.701
32,7.955,-14.364,-25.362
34,5.962,-15.505,-27.315
36,2.086,-15.126,-27.390
38,0.362,-15.345,-26.510
40,-3.493,-14.690,-26.620
42,-5.815,-16.125,-25.241
44,-8.828,-14.677,-24.019
46,-10.436,-13.401,-23.027
48,-12.005,-11.825,-20.516
50,-13.328,-10.293,-18.694
52,-16.916,-10.500,-15.180
54,-18.152,-8.949,-12.863
56,-18.956,-6.721,-9.248
58,-19.279,-5.048,-6.636
60,-18.987,-1.936,-2.652
62,-20.807,-0.531,1.327
64,-19.683,2.587,3.380
66,-19.937,3.268,7.198
68,-19.122,6.109,10.339
70,-18.144,7.740,14.060
72,-15.626,10.287,17.172
74,-13.467,11.849,19.471
76,-12.401,12.440,22.068
78,-9.399,13.932,24.194
80,-7.637,15.387,27.304
82,-6.403,16.161,27.817
84,-2.988,16.240,27.850
86,-0.253,17.212,28.415
88,1.985,16.757,28.514
90,5.003,17.812,29.229
92,7.591,17.646,28.603
94,10.141,16.134,27.161
96,12.838,16.119,25.370
98,15.090,15.232,23.181
100,16.048,13.952,20.759
