percent,ankle,knee,hip
0,25.202,15.903,14.588
2,23.818,17.266,16.135
4,22.012,16.647,18.259
6,20.255,16.617,19.994
8,17.260,14.506,22.469
10,14.790,14.287,23.915
12,12.489,14.359,22.969
14,8.940,12.085,24.462
16,7.182,11.815,23.428
18,3.210,10.540,24.054
20,1.683,7.770,23.603
22,-2.846,6.934,22.851
24,-5.194,3.787,20.404
26,-9.095,1.657,19.221
28,-10.166,1.043,17.599
30,-13.776,-0.672,15.263
32,-16.439,-2.326,11.606
34,-18.870,-5.054,10.607
36,-19.277,-7.383,6.755
38,-21.081,-8.834,3.712
40,-21.610,-9.595,2.134
42,-22.359,-10.375,-1.981
44,-24.454,-11.347,-4.868
46,-23.124,-12.753,-8.028
48,-22.570,-12.892,-10.654
50,-21.800,-14.009,-12.968
52,-21.283,-13.970,-14.864
54,-18.799,-14.649,-17.589
56,-18.530,-13.312,-18.526
58,-14.910,-12.610,-19.599
60,-13.275,-12.101,-20.187
62,-11.389,-12.705,-21.726
64,-8.584,-11.338,-21.396
66,-5.022,-8.392,-21.225
68,-1.127,-6.914,-22.424
70,2.029,-5.468,-21.886
72,3.712,-3.553,-19.129
74,6.467,-2.607,-18.499
76,9.686,-0.796,-17.484
78,13.250,0.796,-15.786
80,14.744,3.682,-12.017
82,18.064,4.652,-10.379
84,19.553,7.163,-7.809
86,22.530,8.647,-4.517
88,23.371,9.586,-1.451
90,24.469,11.701,0.190
92,25.838,12.913,4.137
94,26.393,14.939,6.546
96,25.299,14.916,8.575
98,24.292,14.758,12.109
100,23.390,16.590,13.583
