percent,ankle,knee,hip
0,16.346,22.247,20.469
2,17.451,22.671,18.280
4,17.746,22.665,17.859
6,17.729,21.832,16.888
8,18.137,21.918,15.643
10,17.389,19.616,13.928
12,16.774,18.568,11.548
14,16.213,18.177,9.133
16,14.759,15.669,7.551
18,13.607,12.849,4.109
20,12.810,12.024,1.653
22,10.989,10.094,-1.303
24,9.818,7.393,-3.529
26,7.663,3.163,-5.801
28,4.580,2.121,-6.885
30,2.914,-1.250,-9.682
32,1.807,-4.372,-12.296
34,-1.601,-6.057,-12.894
36,-3.257,-7.742,-15.528
38,-4.328,-10.739,-16.670
40,-7.921,-13.829,-17.456
42,-8.826,-14.958,-17.340
44,-11.346,-17.277,-18.864
46,-12.037,-18.430,-17.856
48,-12.299,-19.602,-17.799
50,-14.959,-19.957,-17.929
52,-14.835,-19.419,-16.840
54,-15.749,-18.926,-16.346
56,-16.647,-19.341,-13.983
58,-15.800,-19.848,-13.454
60,-15.874,-17.333,-10.424
62,-15.622,-16.703,-10.205
64,-14.530,-15.944,-6.519
66,-12.411,-12.881,-4.593
68,-11.980,-11.849,-3.371
70,-10.898,-8.904,-0.210
72,-9.115,-6.414,3.138
74,-7.385,-4.482,5.216
76,-4.955,-2.807,7.656
78,-3.542,0.334,10.141
80,-0.544,3.824,12.190
82,1.500,5.035,13.468
84,4.056,7.966,15.219
86,4.385,11.131,17.637
88,7.676,11.977,18.108
90,8.372,14.979,19.186
92,11.427,17.357,19.213
94,12.738,17.537,19.685
96,14.539,18.815,20.651
98,15.072,21.367,20.179
100,16.775,20.979,19.246
