percent,ankle,knee,hip
0,28.888,20.697,8.485
2,28.841,20.950,11.425
4,28.132,21.869,12.539
6,26.091,22.880,13.035
8,23.945,23.985,14.656
10,22.938,25.032,15.863
12,19.053,23.642,16.273
14,16.197,22.957,17.048
16,12.693,22.548,16.950
18,10.944,21.458,16.416
20,7.281,20.190,15.263
22,2.647,19.082,14.557
24,-0.560,16.755,15.202
26,-4.105,14.288,14.583
28,-7.778,11.411,12.857
30,-10.853,9.383,10.264
32,-14.675,5.311,9.655
34,-17.652,2.411,8.095
36,-18.892,-0.371,6.793
38,-22.274,-3.275,3.636
40,-23.662,-6.971,1.131
42,-25.779,-9.606,0.227
44,-25.940,-10.860,-1.803
46,-27.327,-14.714,-3.767
48,-28.552,-16.425,-6.297
50,-26.510,-17.441,-7.882
52,-26.358,-18.984,-9.483
54,-26.453,-21.008,-9.279
56,-23.314,-22.159,-12.200
58,-22.211,-21.574,-11.951
60,-20.696,-22.515,-13.286
62,-18.264,-21.742,-13.115
64,-13.493,-21.346,-13.592
66,-11.094,-21.641,-14.621
68,-8.447,-19.622,-14.942
70,-4.667,-18.565,-13.228
72,-0.453,-16.420,-14.536
74,3.381,-13.413,-12.493
76,6.905,-11.587,-11.074
78,9.663,-8.807,-11.405
80,13.695,-5.978,-9.362
82,15.329,-2.983,-7.839
84,20.043,-0.837,-4.959
86,20.850,2.889,-4.907
88,24.081,5.738,-2.212
90,26.611,8.388,0.483
92,28.491,9.850,2.804
94,27.986,12.560,3.701
96,29.471,15.750,4.691
98,29.834,18.184,7.422
100,28.693,19.381,10.203
