percent,ankle,knee,hip
0,11.837,20.924,3.189
2,10.432,20.782,6.565
4,9.706,21.654,8.794
6,9.459,19.657,11.048
8,7.432,19.805,12.968
10,7.230,18.088,15.215
12,4.420,16.938,15.457
14,4.857,15.801,18.521
16,3.089,15.237,19.555
18,2.072,13.034,20.288
20,0.078,10.047,20.359
22,-1.610,8.737,20.258
24,-2.362,6.604,19.984
26,-4.287,2.588,21.480
28,-5.375,1.088,20.838
30,-6.105,-1.486,19.286
32,-6.666,-4.420,17.257
34,-7.578,-6.649,16.378
36,-8.759,-8.409,15.046
38,-10.435,-11.424,11.883
40,-9.909,-13.325,10.739
42,-10.138,-14.927,8.956
44,-10.995,-15.482,5.678
46,-9.625,-16.597,3.732
48,-9.675,-17.574,2.050
50,-9.551,-18.494,-1.343
52,-7.645,-19.326,-3.385
54,-7.374,-18.028,-6.443
56,-7.341,-17.704,-7.417
58,-6.176,-18.412,-11.098
60,-4.442,-15.985,-13.341
62,-4.307,-15.378,-13.348
64,-1.744,-14.558,-16.113
66,-0.346,-12.059,-16.111
68,0.002,-10.020,-17.469
70,2.824,-8.784,-17.738
72,3.641,-5.403,-19.501
74,4.845,-2.974,-19.247
76,6.940,-0.943,-19.150
78,6.550,1.730,-17.902
80,7.518,4.608,-17.483
82,8.686,6.231,-16.283
84,10.398,8.790,-14.162
86,10.831,10.954,-12.635
88,11.024,12.067,-10.304
90,11.732,14.407,-9.228
92,11.822,15.809,-6.328
94,12.986,17.407,-5.118
96,12.632,18.915,-2.690
98,12.108,19.136,-0.205
100,10.297,21.477,2.490
