percent,ankle,knee,hip
0,9.557,9.394,17.543
2,10.583,11.672,18.064
4,7.894,14.732,19.083
6,7.902,17.833,19.555
8,6.527,22.373,19.540
10,4.336,24.391,18.397
12,4.151,25.217,18.030
14,1.913,27.527,17.829
16,0.396,28.345,15.082
18,-1.067,29.521,15.385
20,-2.440,29.430,12.473
22,-2.541,29.281,11.182
24,-3.568,29.349,8.930
26,-5.269,28.997,7.023
28,-6.813,27.196,5.999
30,-8.085,25.711,2.283
32,-8.569,23.705,-0.390
34,-8.430,19.696,-1.872
36,-8.449,18.580,-4.403
38,-9.357,15.074,-6.133
40,-10.375,11.128,-7.310
42,-10.441,8.516,-10.621
44,-9.245,4.163,-10.980
46,-10.381,-0.336,-12.670
48,-8.574,-3.408,-14.482
50,-8.114,-6.860,-15.452
52,-7.112,-10.635,-15.991
54,-7.224,-12.933,-16.310
56,-5.411,-15.841,-17.425
58,-5.020,-18.963,-16.035
60,-2.505,-21.669,-16.830
62,-1.982,-24.540,-16.056
64,-1.443,-26.748,-15.794
66,-0.141,-26.513,-14.206
68,1.425,-27.373,-12.370
70,3.639,-29.084,-10.847
72,5.527,-27.266,-8.574
74,6.287,-27.347,-8.191
76,8.025,-27.338,-5.664
78,8.313,-24.871,-2.387
80,9.228,-24.067,0.123
82,10.458,-21.051,1.527
84,10.871,-18.046,3.027
86,10.672,-15.095,5.912
88,11.865,-12.071,8.158
90,11.834,-10.113,10.385
92,11.865,-6.683,12.299
94,11.893,-2.783,13.178
96,12.134,1.268,14.332
98,10.605,4.526,15.576
100,11.060,9.073,16.580
