percent,ankle,knee,hip
0,15.179,10.006,17.469
2,14.857,12.168,14.809
4,12.600,11.357,13.150
6,12.587,11.630,12.022
8,10.948,10.947,10.396
10,8.001,12.148,8.805
12,5.058,10.791,5.832
14,2.901,10.321,3.750
16,2.484,8.734,2.377
18,-0.561,8.389,-0.565
20,-2.383,7.540,-3.394
22,-5.107,7.627,-5.171
24,-6.752,4.792,-7.709
26,-8.487,3.622,-9.162
28,-10.878,2.879,-10.653
30,-11.249,2.755,-12.739
32,-14.343,0.224,-13.418
34,-13.906,-1.243,-15.376
36,-14.824,-1.736,-16.782
38,-16.371,-3.502,-17.150
40,-17.151,-4.092,-17.400
42,-16.144,-5.521,-16.927
44,-15.809,-7.109,-15.848
46,-15.729,-8.416,-15.940
48,-15.940,-8.498,-15.114
50,-15.057,-9.659,-15.225
52,-12.160,-8.952,-13.680
54,-12.217,-10.215,-10.869
56,-9.810,-9.078,-9.929
58,-8.551,-10.096,-8.512
60,-5.427,-10.241,-6.605
62,-4.335,-8.946,-3.700
64,-2.590,-7.660,-1.838
66,0.868,-7.934,0.150
68,2.430,-6.034,2.187
70,4.519,-6.549,4.539
72,6.572,-5.675,7.333
74,8.875,-4.052,9.485
76,11.311,-2.787,11.044
78,12.275,-1.556,13.091
80,14.096,0.546,13.988
82,15.605,1.063,16.457
84,16.508,2.930,17.236
86,16.617,4.679,18.047
88,18.972,5.305,18.249
90,18.715,7.103,19.653
92,19.416,8.250,19.988
94,18.222,8.384,19.261
96,17.248,9.822,18.685
98,16.377,9.621,17.997
100,15.443,10.778,16.588
