percent,ankle,knee,hip
0,12.795,11.248,17.294
2,12.542,12.458,20.147
4,13.574,11.055,21.272
6,11.367,10.610,23.108
8,12.123,10.032,22.455
10,9.914,8.451,23.122
12,8.918,8.847,23.954
14,8.465,6.396,23.711
16,6.795,6.583,23.490
18,6.261,4.552,23.303
20,3.644,2.223,20.648
22,3.470,2.186,20.822
24,0.296,1.122,19.186
26,-0.078,-0.267,15.450
28,-1.226,-1.527,13.818
30,-2.717,-4.378,11.028
32,-4.782,-4.105,8.499
34,-5.772,-5.199,5.064
36,-8.386,-6.474,2.832
38,-9.382,-8.329,0.753
40,-8.676,-8.650,-2.404
42,-9.417,-9.290,-4.843
44,-11.382,-9.341,-9.282
46,-12.226,-10.339,-11.269
48,-12.026,-10.735,-12.540
50,-11.072,-10.358,-16.207
52,-10.965,-10.702,-17.765
54,-10.148,-9.181,-20.011
56,-9.980,-9.093,-20.320
58,-10.099,-8.207,-20.942
60,-8.417,-7.717,-21.539
62,-7.468,-5.790,-22.897
64,-5.463,-4.291,-22.583
66,-5.745,-3.239,-22.412
68,-3.207,-3.399,-21.766
70,-1.370,-1.090,-18.682
72,0.110,0.898,-17.728
74,0.716,1.417,-16.876
76,2.757,3.186,-13.772
78,3.323,3.563,-12.672
80,5.443,5.491,-9.225
82,7.491,6.542,-5.708
84,8.760,8.945,-4.629
86,10.036,8.620,-1.462
88,10.328,10.589,1.387
90,11.452,10.132,4.109
92,11.662,11.545,7.632
94,13.935,12.913,9.410
96,12.423,13.024,13.991
98,13.741,12.999,15.979
100,13.870,11.985,17.069
