percent,ankle,knee,hip
0,23.148,26.682,24.079
2,22.507,27.063,24.354
4,21.346,28.299,24.519
6,20.411,29.619,25.309
8,17.144,29.670,24.507
10,15.229,30.580,22.675
12,13.462,29.929,20.771
14,10.960,28.352,20.547
16,8.573,27.825,19.377
18,5.863,25.712,16.187
20,1.870,23.444,14.615
22,-1.076,21.228,11.272
24,-4.596,17.421,9.181
26,-7.353,13.736,6.308
28,-8.231,10.317,3.565
30,-11.459,8.248,-0.261
32,-15.142,4.067,-3.698
34,-15.384,-0.547,-6.311
36,-18.640,-3.538,-8.721
38,-20.286,-7.734,-10.423
40,-21.373,-9.930,-12.945
42,-21.459,-14.406,-16.874
44,-22.696,-16.934,-18.258
46,-23.448,-20.010,-19.204
48,-21.950,-22.673,-21.463
50,-21.054,-23.642,-21.873
52,-20.704,-24.753,-22.420
54,-19.562,-26.940,-21.760
56,-18.354,-28.498,-22.944
58,-15.254,-28.952,-21.488
60,-14.122,-27.744,-21.650
62,-11.786,-27.975,-19.288
64,-8.349,-27.612,-17.626
66,-6.421,-24.731,-16.316
68,-3.669,-23.558,-14.553
70,0.324,-21.463,-11.033
72,2.744,-17.923,-9.835
74,5.771,-15.692,-6.809
76,8.930,-13.456,-3.190
78,10.296,-8.550,-1.289
80,13.664,-5.195,1.787
82,16.994,-2.321,5.099
84,17.676,2.572,7.044
86,20.628,4.867,10.493
88,22.320,9.214,12.802
90,23.938,12.909,15.272
92,24.452,15.748,17.632
94,24.286,19.353,19.429
96,25.331,20.903,21.160
98,24.476,23.317,21.800
100,23.923,25.531,22.838
