percent,ankle,knee,hip
0,9.151,13.324,22.067
2,7.836,13.775,20.967
4,6.219,14.680,20.951
6,4.702,14.489,18.787
8,4.038,13.678,17.881
10,2.334,13.396,15.502
12,-0.280,13.276,15.081
14,-0.572,13.725,11.514
16,-3.241,13.092,8.994
18,-4.694,12.912,8.439
20,-4.593,11.075,5.370
22,-6.149,8.756,2.145
24,-7.317,7.477,-0.829
26,-9.359,7.343,-2.773
28,-9.708,5.022,-4.795
30,-11.427,4.620,-7.452
32,-11.827,1.137,-9.964
34,-10.531,-0.210,-11.208
36,-11.456,-1.584,-13.196
38,-11.139,-2.178,-15.112
40,-10.766,-4.192,-16.669
42,-10.099,-6.780,-18.693
44,-9.069,-8.349,-19.537
46,-9.570,-9.133,-19.204
48,-8.009,-10.151,-19.257
50,-7.414,-10.382,-18.546
52,-5.466,-10.886,-18.766
54,-5.217,-11.360,-18.636
56,-2.472,-11.450,-16.199
58,-1.041,-11.781,-16.009
60,-0.664,-11.495,-14.169
62,1.290,-11.522,-12.217
64,2.426,-11.435,-10.224
66,5.507,-10.340,-7.264
68,5.295,-10.416,-4.957
70,7.966,-9.340,-2.175
72,8.380,-7.736,0.408
74,10.443,-5.736,2.049
76,11.889,-4.312,5.449
78,11.986,-3.974,8.175
80,11.599,-2.119,8.843
82,13.033,0.715,11.303
84,12.677,0.773,13.610
86,13.671,4.076,16.924
88,13.267,5.007,17.524
90,13.697,5.927,19.704
92,13.317,8.983,20.655
94,10.835,8.973,21.544
96,11.942,11.321,21.008
98,9.382,10.796,22.005
100,9.599,12.120,21.726
