percent,ankle,knee,hip
0,4.958,25.127,3.294
2,6.226,22.046,6.868
4,7.941,21.743,10.327
6,8.743,17.530,12.287
8,10.702,15.701,16.928
10,12.385,12.092,19.834
12,12.075,9.293,20.794
14,13.890,6.314,23.554
16,14.628,3.715,25.252
18,15.128,0.907,27.672
20,15.018,-3.092,29.277
22,15.350,-5.996,28.854
24,14.011,-10.547,29.527
26,15.161,-11.972,28.718
28,14.171,-14.600,28.165
30,11.957,-16.985,28.156
32,10.907,-20.585,26.423
34,10.806,-21.019,24.800
36,9.863,-23.765,21.662
38,8.427,-24.265,20.513
40,5.796,-25.873,17.519
42,4.233,-24.825,13.473
44,3.269,-25.057,9.793
46,0.125,-25.366,7.056
48,-1.146,-24.238,2.294
50,-2.329,-22.299,-0.501
52,-4.493,-20.695,-3.620
54,-6.529,-19.074,-8.152
56,-6.741,-16.700,-10.968
58,-8.507,-13.032,-13.705
60,-9.891,-10.204,-16.681
62,-9.919,-8.047,-18.824
64,-12.538,-4.018,-21.296
66,-13.206,-1.433,-23.451
68,-11.788,1.892,-24.781
70,-12.058,5.572,-26.114
72,-13.598,9.025,-26.744
74,-11.999,12.280,-27.381
76,-12.777,13.823,-27.640
78,-12.415,16.545,-26.044
80,-10.914,20.342,-26.595
82,-9.235,22.208,-24.985
84,-8.799,23.932,-23.342
86,-6.316,24.894,-20.039
88,-5.322,26.127,-17.444
90,-4.022,26.364,-14.774
92,-3.384,27.246,-12.129
94,-0.317,27.028,-8.662
96,0.249,25.960,-3.996
98,1.795,25.260,-0.689
100,5.001,25.313,1.706
