percent,ankle,knee,hip
0,16.088,11.596,22.869
2,18.981,10.484,24.280
4,20.815,9.050,23.772
6,20.932,6.724,22.627
8,22.447,4.085,22.238
10,21.586,1.789,22.389
12,22.451,-0.162,20.667
14,20.707,-1.121,18.638
16,21.296,-4.848,16.397
18,19.206,-5.056,14.976
20,19.370,-7.831,12.554
22,16.629,-9.936,10.348
24,14.617,-10.383,6.875
26,13.780,-11.581,3.858
28,11.861,-13.833,2.612
30,7.955,-13.990,-0.552
32,6.152,-14.987,-4.122
34,3.348,-15.808,-6.587
36,1.210,-15.283,-9.641
38,-0.877,-15.272,-10.910
40,-3.779,-14.872,-14.350
42,-6.708,-15.052,-16.161
44,-8.732,-12.978,-17.741
46,-11.197,-13.256,-20.225
48,-12.823,-11.816,-20.226
50,-15.249,-10.075,-20.294
52,-17.364,-7.279,-22.431
54,-18.809,-5.816,-22.364
56,-18.263,-4.126,-22.338
58,-20.447,-3.073,-20.172
60,-19.591,0.321,-18.930
62,-19.612,1.551,-18.814
64,-19.725,4.557,-17.271
66,-18.031,6.806,-14.358
68,-18.778,8.180,-12.467
70,-16.279,8.848,-11.349
72,-15.334,10.420,-7.502
74,-13.638,13.847,-5.874
76,-12.149,14.596,-2.971
78,-8.296,15.002,0.280
80,-6.395,17.174,3.935
82,-4.982,17.128,5.674
84,-1.199,17.042,8.966
86,0.269,16.810,11.680
88,3.523,16.997,13.604
90,6.115,16.790,16.754
92,8.372,15.776,18.743
94,11.707,16.425,19.322
96,12.261,14.180,21.476
98,16.047,13.555,21.558
100,18.077,12.055,22.717
