percent,ankle,knee,hip
0,12.333,13.027,11.008
2,10.679,10.900,9.333
4,10.801,10.330,7.367
6,9.510,8.775,5.877
8,7.581,6.584,5.163
10,7.173,6.434,3.236
12,5.112,5.325,0.246
14,4.123,3.268,0.203
16,2.204,1.071,-2.997
18,0.788,0.609,-4.275
20,-1.186,-2.011,-5.518
22,-1.791,-2.725,-7.655
24,-4.633,-5.367,-8.191
26,-5.106,-5.455,-10.872
28,-6.698,-7.446,-10.335
30,-7.570,-7.981,-11.033
32,-9.049,-9.175,-13.061
34,-10.433,-10.015,-12.071
36,-9.805,-11.860,-13.212
38,-11.897,-10.852,-13.291
40,-10.561,-11.306,-12.663
42,-11.844,-11.635,-12.314
44,-12.388,-11.866,-11.707
46,-11.728,-12.177,-10.145
48,-10.689,-10.395,-10.565
50,-10.573,-10.482,-9.649
52,-8.730,-9.575,-8.288
54,-8.346,-8.861,-5.654
56,-6.843,-7.159,-3.508
58,-5.946,-6.256,-3.424
60,-5.373,-3.956,-1.059
62,-4.212,-1.802,1.180
64,-2.423,-1.167,1.883
66,0.617,1.684,4.342
68,1.131,2.097,5.245
70,1.895,3.191,8.789
72,5.176,5.314,8.540
74,6.056,7.822,11.652
76,7.887,7.507,12.002
78,8.538,9.953,13.662
80,9.960,10.603,13.445
82,10.758,11.947,14.195
84,12.781,11.795,15.855
86,12.949,12.905,14.241
88,13.603,12.667,14.949
90,13.476,13.738,15.679
92,13.851,13.564,14.767
94,13.421,13.822,14.535
96,14.124,13.799,13.184
98,12.349,13.347,12.064
100,12.718,12.265,10.457
