percent,ankle,knee,hip
0,15.691,11.654,14.558
2,14.298,14.443,15.890
4,12.092,16.638,18.292
6,9.590,20.148,19.815
8,8.239,21.026,20.995
10,4.028,24.068,23.246
12,2.065,23.853,24.519
14,-1.396,25.231,23.481
16,-2.612,27.071,24.836
18,-6.651,26.784,24.440
20,-8.270,25.870,23.690
22,-10.926,26.427,21.470
24,-11.916,23.579,20.894
26,-13.912,23.636,18.223
28,-15.904,20.521,15.942
30,-17.893,19.056,13.891
32,-17.866,17.471,12.814
34,-19.934,14.771,8.873
36,-19.390,10.585,6.136
38,-20.255,9.471,4.107
40,-19.477,5.395,0.770
42,-19.514,2.818,-2.066
44,-19.278,-0.896,-5.543
46,-16.350,-4.734,-8.142
48,-15.304,-7.217,-9.989
50,-13.627,-10.748,-11.893
52,-11.342,-12.484,-15.021
54,-10.216,-16.348,-16.418
56,-7.788,-18.033,-19.167
58,-5.342,-18.708,-19.558
60,-2.575,-21.511,-20.145
62,-0.198,-22.913,-22.202
64,2.914,-23.951,-21.654
66,4.262,-23.254,-22.159
68,7.104,-24.352,-21.500
70,10.867,-24.826,-20.851
72,11.948,-22.622,-20.295
74,14.886,-21.565,-18.661
76,16.412,-20.848,-17.234
78,17.944,-18.623,-15.532
80,19.379,-17.066,-13.508
82,20.413,-15.723,-9.374
84,21.540,-11.680,-7.926
86,22.158,-9.363,-5.006
88,22.594,-5.974,-1.164
90,22.283,-3.089,1.502
92,21.483,-1.284,4.622
94,20.881,2.935,5.860
96,18.755,6.208,10.262
98,17.274,9.707,12.359
100,16.482,12.880,14.651
