percent,ankle,knee,hip
0,5.370,1.251,20.212
2,8.403,4.685,17.580
4,9.488,7.502,14.780
6,12.417,11.442,12.268
8,15.997,13.565,10.078
10,18.099,14.814,7.241
12,20.260,18.024,3.570
14,20.390,20.129,-0.326
16,21.340,22.436,-3.484
18,23.390,23.280,-5.592
20,24.201,23.244,-8.308
22,23.440,25.124,-12.297
24,23.429,23.890,-14.375
26,22.373,25.350,-17.180
28,22.905,25.011,-18.470
30,21.709,23.867,-21.225
32,20.112,22.725,-22.861
34,17.392,21.281,-22.468
36,15.431,18.522,-23.110
38,12.833,17.276,-23.485
40,11.901,13.695,-24.200
42,7.877,11.663,-23.548
44,6.124,9.078,-21.614
46,2.631,5.649,-20.895
48,-1.067,3.195,-18.962
50,-3.790,-0.248,-18.142
52,-6.498,-2.637,-15.716
54,-9.149,-5.444,-13.411
56,-11.059,-7.939,-10.341
58,-13.154,-11.119,-6.957
60,-15.394,-13.032,-4.653
62,-17.617,-16.802,-0.577
64,-18.428,-17.898,2.191
66,-20.080,-19.983,4.488
68,-21.900,-20.300,8.534
70,-22.589,-21.395,11.610
72,-22.173,-22.792,13.787
74,-21.486,-21.860,15.971
76,-21.549,-22.546,18.919
78,-21.439,-22.318,21.667
80,-19.905,-22.070,23.385
82,-17.635,-20.740,23.134
84,-15.994,-18.051,25.267
86,-14.151,-16.709,24.933
88,-12.336,-15.129,25.259
90,-9.887,-11.777,25.615
92,-7.157,-9.740,25.330
94,-4.552,-6.837,24.399
96,-1.239,-4.753,24.150
98,1.264,-1.471,21.930
100,4.440,2.680,20.045
