percent,ankle,knee,hip
0,17.829,11.409,22.246
2,15.059,15.006,23.574
4,13.583,16.722,22.909
6,9.498,17.483,21.121
8,7.447,18.338,19.277
10,4.634,20.013,19.456
12,1.172,21.382,17.354
14,-2.231,21.275,14.836
16,-4.923,22.046,13.331
18,-8.297,21.935,9.540
20,-11.111,20.544,7.769
22,-12.086,19.439,5.221
24,-16.360,19.119,1.651
26,-18.183,16.518,-0.591
28,-18.908,15.932,-4.228
30,-21.831,13.631,-6.481
32,-22.405,12.294,-8.377
34,-23.561,8.987,-11.421
36,-23.868,6.148,-12.320
38,-23.255,5.335,-14.536
40,-23.449,1.914,-16.932
42,-21.614,-1.558,-18.868
44,-21.479,-3.327,-20.585
46,-19.449,-6.587,-21.080
48,-17.335,-8.483,-21.088
50,-16.102,-9.590,-21.007
52,-14.234,-13.290,-21.263
54,-11.050,-14.511,-19.553
56,-9.363,-16.130,-19.089
58,-5.291,-17.657,-17.214
60,-2.892,-17.975,-15.960
62,1.182,-19.063,-14.683
64,4.186,-18.458,-12.787
66,6.913,-19.997,-10.278
68,9.210,-19.740,-7.922
70,13.066,-18.733,-6.093
72,15.934,-17.749,-2.636
74,16.871,-16.608,-0.794
76,18.998,-14.577,2.340
78,21.230,-13.078,4.646
80,23.648,-11.300,8.927
82,24.916,-9.059,11.700
84,25.333,-8.360,13.332
86,25.567,-4.595,14.480
88,24.554,-2.284,17.789
90,24.289,0.146,18.062
92,25.149,2.437,20.251
94,22.326,4.362,21.710
96,21.848,6.949,22.284
98,19.332,9.450,22.513
100,17.749,13.119,23.208
