percent,ankle,knee,hip
0,12.595,13.935,11.486
2,11.755,13.597,10.481
4,10.720,14.035,9.671
6,9.434,14.371,9.685
8,7.490,12.332,8.191
10,5.922,13.634,6.124
12,4.759,12.962,5.293
14,3.238,12.133,4.493
16,1.480,10.005,2.140
18,0.704,10.140,-0.220
20,-0.938,7.349,-1.276
22,-3.482,6.974,-2.469
24,-4.122,5.703,-3.465
26,-4.959,3.381,-5.889
28,-6.189,1.763,-6.521
30,-8.720,1.466,-7.843
32,-8.205,-1.617,-9.506
34,-8.948,-2.695,-10.188
36,-9.514,-3.174,-9.744
38,-11.401,-4.470,-11.509
40,-10.627,-6.579,-10.220
42,-10.390,-8.321,-11.533
44,-11.971,-8.856,-11.774
46,-11.001,-10.198,-10.754
48,-10.450,-10.640,-10.570
50,-9.138,-11.736,-9.842
52,-9.901,-10.642,-9.097
54,-8.137,-10.858,-7.366
56,-6.889,-12.192,-6.921
58,-6.209,-11.390,-5.812
60,-3.526,-10.295,-4.803
62,-2.260,-9.510,-2.276
64,-1.785,-10.146,-1.319
66,0.971,-7.699,0.333
68,1.442,-7.445,0.656
70,2.910,-5.564,2.351
72,4.750,-5.571,5.282
74,5.984,-4.236,6.948
76,6.910,-1.077,7.081
78,9.283,-0.491,8.348
80,10.890,1.531,9.946
82,10.925,2.612,10.567
84,11.762,4.387,10.869
86,13.317,6.500,13.225
88,12.171,7.497,12.768
90,14.154,7.834,13.210
92,12.716,8.804,12.864
94,13.043,11.283,12.304
96,12.871,11.005,12.076
98,12.645,11.660,12.971
100,10.907,12.951,11.582
