percent,ankle,knee,hip
0,9.713,10.675,13.278
2,7.319,10.361,11.127
4,5.806,9.119,9.899
6,4.384,7.729,6.589
8,3.066,6.222,4.743
10,1.861,5.459,2.281
12,-0.303,4.432,-0.650
14,-1.271,2.888,-2.066
16,-2.499,2.060,-5.144
18,-4.974,1.105,-7.985
20,-6.860,-1.028,-8.658
22,-7.924,-2.227,-11.719
24,-8.342,-2.753,-12.268
26,-9.088,-4.946,-14.163
28,-11.153,-5.601,-16.237
30,-11.608,-5.806,-17.222
32,-11.653,-7.428,-17.366
34,-11.043,-8.368,-18.430
36,-12.602,-9.428,-18.634
38,-11.332,-9.994,-17.917
40,-12.421,-9.865,-18.552
42,-10.138,-8.818,-17.594
44,-10.245,-9.387,-16.496
46,-10.524,-8.479,-15.325
48,-9.008,-8.949,-14.497
50,-8.048,-8.695,-11.088
52,-5.868,-7.492,-9.206
54,-5.244,-7.404,-6.958
56,-2.127,-5.525,-6.260
58,-1.840,-4.382,-3.472
60,0.022,-3.926,-1.344
62,0.747,-2.932,1.113
64,3.234,-1.136,4.882
66,4.472,-0.334,6.164
68,6.961,1.223,9.252
70,7.811,3.848,10.556
72,8.248,4.531,12.930
74,9.675,4.995,15.340
76,10.808,5.734,16.578
78,13.179,8.524,18.241
80,13.178,7.837,19.478
82,14.088,8.924,19.490
84,14.226,11.026,21.405
86,13.878,11.570,20.317
88,13.304,11.089,21.693
90,13.412,11.069,20.512
92,12.622,11.676,19.705
94,12.681,10.697,18.086
96,11.792,11.989,17.341
98,10.154,11.141,16.337
100,9.855,10.768,13.037
