percent,ankle,knee,hip
0,13.643,26.138,10.613
2,11.002,24.965,14.444
4,9.437,25.755,18.418
6,9.163,24.804,21.345
8,8.213,22.015,22.236
10,5.241,21.448,24.450
12,2.832,18.256,26.387
14,2.469,17.055,27.320
16,0.978,14.940,28.779
18,-2.156,12.464,29.168
20,-3.756,9.099,29.786
22,-5.580,6.353,28.594
24,-7.252,2.610,28.777
26,-8.131,-0.060,27.316
28,-10.462,-3.913,24.777
30,-11.368,-7.580,22.677
32,-12.402,-8.816,19.940
34,-12.034,-11.321,18.309
36,-13.132,-14.642,15.085
38,-14.631,-16.348,11.721
40,-14.092,-19.168,9.404
42,-13.828,-20.071,4.029
44,-13.674,-21.787,1.269
46,-13.717,-23.063,-3.033
48,-12.824,-24.161,-5.723
50,-11.488,-23.222,-9.204
52,-9.822,-24.436,-11.683
54,-7.817,-22.511,-16.541
56,-6.217,-21.364,-18.753
58,-5.803,-21.176,-20.249
60,-3.814,-19.776,-23.744
62,-0.773,-17.534,-25.558
64,-0.799,-15.073,-25.880
66,2.200,-12.782,-26.783
68,3.244,-8.792,-27.042
70,5.982,-6.468,-28.440
72,7.727,-2.837,-27.530
74,7.973,-0.306,-27.296
76,10.674,3.161,-24.766
78,11.318,5.116,-24.310
80,12.601,8.547,-21.480
82,13.857,10.938,-19.590
84,15.696,15.047,-17.026
86,16.040,15.820,-13.334
88,16.366,20.002,-9.813
90,16.046,21.036,-6.439
92,15.452,21.808,-2.295
94,15.873,24.163,1.307
96,14.829,25.459,4.668
98,13.652,26.203,8.134
100,13.767,26.380,10.507
