percent,ankle,knee,hip
0,15.100,20.714,7.656
2,12.209,19.350,9.408
4,9.746,18.227,10.336
6,7.961,15.684,12.900
8,3.712,15.313,12.303
10,1.997,12.297,14.752
12,-1.673,9.525,15.456
14,-4.200,6.497,15.260
16,-6.015,4.455,16.260
18,-8.384,2.596,16.519
20,-10.693,-1.509,15.591
22,-14.153,-4.675,15.374
24,-15.478,-7.429,14.938
26,-17.879,-9.945,12.659
28,-19.378,-12.118,11.468
30,-19.100,-13.446,10.216
32,-21.482,-14.776,10.381
34,-20.777,-17.240,8.895
36,-21.999,-19.312,6.824
38,-20.962,-18.774,5.635
40,-21.009,-21.000,2.734
42,-18.426,-21.174,0.277
44,-17.102,-21.218,-1.323
46,-16.892,-21.279,-1.577
48,-15.017,-19.287,-4.302
50,-11.588,-18.399,-6.008
52,-9.457,-18.801,-8.108
54,-7.916,-16.648,-8.546
56,-5.084,-14.609,-9.992
58,-2.810,-11.679,-10.359
60,-0.042,-10.749,-11.311
62,3.033,-7.323,-13.613
64,5.887,-5.655,-14.011
66,8.961,-2.059,-13.692
68,11.482,0.825,-13.358
70,13.351,3.784,-12.583
72,15.928,6.221,-12.547
74,17.535,8.670,-12.487
76,18.916,11.649,-10.708
78,19.852,13.899,-10.173
80,21.629,14.604,-9.253
82,21.882,16.897,-6.802
84,23.729,18.335,-6.862
86,23.739,21.267,-5.230
88,23.634,22.108,-2.802
90,21.508,23.236,-0.623
92,20.258,22.504,1.722
94,20.125,22.167,3.205
96,18.152,22.909,4.375
98,17.439,22.473,6.255
100,15.453,20.631,7.399
