percent,ankle,knee,hip
0,16.726,22.695,7.149
2,16.475,21.624,8.617
4,14.602,21.312,11.453
6,12.475,19.385,14.350
8,9.684,16.849,15.019
10,6.678,15.612,17.097
12,3.197,13.166,19.960
14,0.946,9.640,20.837
16,-0.687,6.737,21.785
18,-3.963,4.022,22.902
20,-7.277,1.278,23.034
22,-9.100,-0.510,21.856
24,-12.052,-2.987,23.040
26,-12.804,-6.377,21.870
28,-14.626,-8.712,20.140
30,-15.982,-12.354,18.127
32,-18.453,-13.507,16.946
34,-18.569,-15.464,15.694
36,-20.534,-18.457,13.245
38,-20.966,-19.948,11.982
40,-20.670,-19.611,8.956
42,-19.829,-20.316,5.445
44,-18.724,-21.784,4.285
46,-18.176,-22.098,0.989
48,-17.203,-21.759,-2.914
50,-16.318,-20.091,-5.621
52,-14.850,-20.063,-6.447
54,-11.949,-18.279,-8.692
56,-10.005,-16.615,-12.453
58,-7.841,-14.832,-13.980
60,-4.936,-13.411,-15.321
62,-1.131,-10.827,-17.459
64,0.001,-8.428,-18.770
66,3.080,-6.300,-19.877
68,5.441,-3.396,-19.711
70,9.179,0.841,-21.494
72,10.674,2.350,-20.864
74,13.789,5.258,-19.896
76,14.901,7.965,-18.827
78,16.994,11.292,-18.521
80,18.782,12.999,-18.025
82,19.518,16.770,-15.645
84,21.259,17.224,-13.439
86,22.758,19.386,-12.241
88,21.689,21.426,-9.044
90,22.992,22.116,-5.717
92,21.323,22.970,-4.512
94,21.760,23.083,-1.164
96,21.068,23.939,1.442
98,19.389,23.075,3.920
100,17.023,23.388,7.377
