percent,ankle,knee,hip
0,11.147,29.340,6.863
2,8.763,29.508,11.082
4,6.932,30.699,13.348
6,5.786,29.185,14.942
8,3.157,27.942,15.675
10,1.566,25.950,19.187
12,-1.797,24.388,19.151
14,-2.886,22.003,21.368
16,-5.550,17.910,21.276
18,-6.913,15.101,22.623
20,-9.742,12.742,21.674
22,-10.547,8.881,21.487
24,-13.140,5.702,22.221
26,-14.122,2.055,19.847
28,-14.031,-1.484,19.464
30,-16.290,-6.675,17.291
32,-16.373,-9.150,15.660
34,-15.537,-11.800,13.769
36,-16.286,-16.795,11.650
38,-16.296,-19.329,10.545
40,-15.818,-21.738,8.069
42,-15.591,-23.719,4.279
44,-13.923,-25.340,2.899
46,-12.075,-27.108,-0.037
48,-10.739,-28.650,-3.868
50,-8.902,-27.264,-4.640
52,-8.332,-27.918,-8.926
54,-5.996,-27.308,-11.062
56,-3.680,-26.974,-13.439
58,-1.612,-26.366,-14.198
60,0.916,-23.282,-17.006
62,2.692,-22.792,-18.158
64,5.042,-19.274,-18.592
66,7.559,-16.686,-19.783
68,9.849,-12.731,-20.545
70,11.642,-9.512,-19.474
72,13.568,-6.205,-20.286
74,13.713,-2.788,-18.673
76,16.141,0.774,-19.338
78,17.266,4.179,-18.142
80,18.050,7.146,-16.004
82,17.673,10.334,-15.207
84,17.764,13.992,-11.824
86,18.401,18.261,-10.289
88,17.542,19.910,-8.568
90,17.869,24.084,-5.686
92,16.356,26.428,-3.212
94,14.871,26.795,0.116
96,14.514,28.894,2.993
98,11.893,28.726,5.049
100,11.551,30.041,8.138
