percent,ankle,knee,hip
0,13.149,21.371,13.572
2,12.158,18.712,14.038
4,13.222,15.959,14.919
6,12.106,12.091,13.516
8,10.668,7.830,14.100
10,9.754,5.954,13.442
12,9.681,1.061,14.308
14,9.296,-3.000,11.906
16,7.769,-5.969,12.521
18,5.360,-8.302,11.313
20,4.805,-13.314,8.962
22,3.254,-16.504,7.808
24,1.051,-19.243,5.930
26,0.734,-20.288,5.539
28,-1.602,-24.131,3.898
30,-2.172,-24.531,1.437
32,-3.584,-26.499,-0.513
34,-5.675,-26.819,-2.074
36,-6.076,-28.053,-2.969
38,-8.555,-28.736,-5.328
40,-8.293,-26.857,-6.198
42,-9.933,-27.637,-7.454
44,-9.688,-26.306,-9.797
46,-9.919,-23.945,-9.774
48,-11.435,-21.386,-10.008
50,-11.042,-18.558,-11.140
52,-10.952,-15.692,-12.962
54,-10.797,-14.102,-11.466
56,-10.970,-9.246,-13.159
58,-9.713,-6.857,-12.556
60,-8.756,-3.133,-11.225
62,-6.950,0.288,-11.282
64,-6.177,3.182,-10.497
66,-4.957,8.035,-9.410
68,-3.977,11.827,-9.474
70,-2.295,13.710,-7.821
72,-0.230,17.921,-5.051
74,0.741,21.345,-5.324
76,1.275,22.458,-3.049
78,3.036,25.099,-0.727
80,4.865,26.586,-0.504
82,6.520,28.192,2.057
84,7.046,28.914,3.905
86,9.019,30.867,6.233
88,9.253,29.240,6.549
90,11.097,29.450,9.319
92,11.208,29.146,8.860
94,11.406,27.873,11.090
96,11.878,26.223,12.956
98,12.639,23.328,12.402
100,13.071,21.318,14.470
