percent,ankle,knee,hip
0,6.087,12.246,4.418
2,7.187,15.505,7.311
4,7.932,16.518,8.922
6,9.796,17.779,10.839
8,10.549,18.866,11.672
10,11.189,20.629,13.280
12,12.111,20.716,15.193
14,12.066,21.395,15.832
16,13.025,20.490,17.008
18,13.219,21.856,18.330
20,13.132,19.936,18.037
22,12.016,18.593,18.731
24,11.280,17.932,17.638
26,10.784,16.635,17.720
28,10.027,15.871,16.099
30,10.579,13.147,15.374
32,8.899,10.918,13.999
34,7.342,8.801,13.112
36,6.543,6.333,12.392
38,5.584,3.602,10.225
40,4.193,0.748,8.679
42,1.959,-1.421,6.746
44,0.213,-3.704,4.003
46,-0.880,-6.597,0.562
48,-1.228,-8.328,-0.409
50,-3.686,-10.485,-3.681
52,-4.706,-13.251,-5.789
54,-6.533,-14.252,-6.328
56,-6.438,-16.965,-8.836
58,-7.564,-18.004,-11.335
60,-8.361,-18.831,-12.205
62,-9.863,-19.736,-12.681
64,-9.329,-19.781,-14.350
66,-9.210,-19.037,-16.287
68,-10.322,-18.232,-16.885
70,-10.759,-17.924,-17.191
72,-9.543,-18.005,-15.639
74,-8.947,-16.331,-16.560
76,-9.727,-14.651,-16.246
78,-7.979,-12.628,-15.050
80,-8.562,-11.778,-13.218
82,-6.024,-9.316,-13.398
84,-6.096,-5.878,-11.263
86,-4.732,-3.690,-9.568
88,-3.131,-2.599,-8.164
90,-1.552,0.979,-6.143
92,-0.563,3.241,-3.129
94,0.919,5.342,-0.819
96,2.086,8.636,-0.242
98,3.413,11.146,3.164
100,5.497,13.353,5.041
