percent,ankle,knee,hip
0,20.277,10.925,1.335
2,21.227,13.675,4.280
4,23.918,14.687,5.035
6,25.403,16.244,7.874
8,26.240,18.595,9.368
10,26.359,19.428,10.828
12,27.390,20.514,10.930
14,26.931,22.081,13.443
16,25.650,22.478,14.202
18,24.300,22.502,14.359
20,22.331,21.873,16.267
22,21.370,21.518,16.059
24,19.977,19.401,16.903
26,16.754,19.083,15.064
28,13.843,16.835,14.933
30,11.751,16.595,14.682
32,8.836,13.575,14.187
34,5.273,10.850,12.428
36,2.076,9.934,12.265
38,-1.261,7.213,10.125
40,-3.654,3.088,9.039
42,-8.140,1.448,6.748
44,-10.315,-0.400,5.539
46,-12.483,-3.769,3.527
48,-14.881,-5.911,1.983
50,-18.680,-9.303,0.288
52,-20.447,-10.296,-1.648
54,-20.551,-13.520,-3.064
56,-23.592,-14.934,-5.546
58,-24.348,-15.939,-6.799
60,-25.373,-18.835,-8.981
62,-25.348,-19.141,-10.422
64,-24.807,-20.495,-10.118
66,-23.509,-19.683,-11.925
68,-23.302,-20.146,-13.389
70,-20.732,-19.591,-13.741
72,-18.560,-19.460,-14.493
74,-16.851,-17.762,-14.241
76,-14.598,-17.790,-13.588
78,-12.681,-15.892,-13.481
80,-10.299,-13.568,-12.336
82,-7.304,-12.224,-12.349
84,-3.412,-9.548,-11.172
86,-0.132,-7.504,-9.108
88,2.503,-4.322,-9.659
90,6.126,-1.020,-8.105
92,8.518,0.407,-4.653
94,12.049,3.422,-4.693
96,14.648,5.234,-2.914
98,16.976,8.899,0.551
100,20.737,11.106,1.985
