percent,ankle,knee,hip
0,15.178,13.521,7.379
2,14.489,15.720,6.556
4,13.960,17.090,5.097
6,12.617,17.883,3.167
8,12.532,19.702,2.360
10,11.191,19.942,0.708
12,8.342,18.500,0.289
14,8.101,20.124,-0.854
16,5.209,19.831,-2.322
18,3.435,18.413,-4.346
20,1.890,17.741,-4.886
22,-0.225,16.916,-6.558
24,-1.829,14.676,-7.936
26,-2.994,11.870,-7.358
28,-4.739,11.717,-8.983
30,-6.776,8.304,-9.347
32,-7.949,6.240,-8.755
34,-9.222,5.442,-9.909
36,-11.968,2.228,-10.216
38,-11.876,0.920,-8.692
40,-12.590,-2.215,-9.544
42,-13.237,-3.939,-8.908
44,-12.878,-7.673,-8.515
46,-14.033,-9.435,-7.572
48,-14.153,-10.418,-6.835
50,-13.577,-13.197,-4.867
52,-12.450,-13.711,-3.805
54,-11.738,-15.587,-2.221
56,-10.968,-16.572,-2.377
58,-9.489,-16.575,-0.405
60,-8.993,-17.661,1.321
62,-6.877,-16.894,3.143
64,-5.460,-16.945,4.457
66,-3.461,-17.021,5.598
68,-1.275,-15.510,5.300
70,1.116,-16.192,7.471
72,2.473,-13.688,8.492
74,4.083,-11.537,9.270
76,6.602,-10.094,9.489
78,7.481,-8.272,10.537
80,9.222,-7.047,11.091
82,10.526,-5.197,11.395
84,12.815,-3.104,11.955
86,13.443,-1.228,11.204
88,13.449,2.173,11.041
90,14.427,3.507,10.874
92,15.035,5.962,10.271
94,16.686,9.285,10.327
96,15.022,11.707,9.533
98,15.812,12.964,7.573
100,16.098,14.449,6.820
