percent,ankle,knee,hip
0,20.721,23.585,28.537
2,22.183,22.734,28.873
4,25.206,22.433,30.475
6,27.438,20.569,29.388
8,27.508,19.955,29.965
10,29.600,18.377,28.506
12,29.044,16.828,27.414
14,29.004,14.128,25.917
16,29.394,12.445,25.168
18,26.781,9.664,23.275
20,26.952,6.759,20.059
22,24.498,4.364,16.360
24,22.668,1.967,14.574
26,19.938,-1.466,10.253
28,18.201,-2.816,5.725
30,13.682,-6.658,3.710
32,11.822,-8.748,-1.160
34,7.374,-10.835,-4.674
36,4.785,-13.981,-8.511
38,0.691,-16.345,-11.032
40,-2.608,-17.268,-13.523
42,-7.144,-18.326,-16.428
44,-9.119,-19.975,-20.158
46,-11.977,-19.769,-23.285
48,-16.219,-20.610,-24.148
50,-18.316,-21.218,-25.936
52,-19.849,-21.397,-27.179
54,-22.664,-21.258,-28.599
56,-24.025,-19.202,-28.696
58,-25.308,-17.712,-27.059
60,-25.801,-16.869,-26.914
62,-26.821,-15.864,-26.904
64,-27.386,-13.756,-24.243
66,-26.002,-9.933,-23.265
68,-25.828,-8.116,-20.881
70,-24.488,-5.891,-17.024
72,-23.455,-3.349,-14.164
74,-19.757,0.179,-11.235
76,-17.132,3.382,-7.591
78,-15.804,5.490,-4.121
80,-12.576,7.405,-0.227
82,-9.877,11.060,1.927
84,-5.510,14.106,5.962
86,-3.213,16.502,10.255
88,1.373,17.728,12.747
90,4.708,18.934,15.914
92,7.657,21.137,19.873
94,11.412,21.547,21.305
96,15.520,21.990,24.312
98,17.146,24.132,25.782
100,19.944,23.044,27.116
