percent,ankle,knee,hip
0,17.211,27.988,11.487
2,18.022,27.177,11.550
4,19.521,29.198,11.023
6,21.126,27.893,11.523
8,20.453,28.535,11.453
10,21.445,27.457,10.703
12,22.215,25.714,10.490
14,22.275,23.756,8.182
16,20.923,21.587,7.919
18,19.932,20.037,7.286
20,18.380,17.928,6.719
22,15.975,15.051,5.717
24,14.882,10.865,4.847
26,13.721,7.980,1.779
28,11.724,3.875,1.488
30,7.939,1.679,0.098
32,5.786,-3.251,-0.738
34,3.213,-5.311,-1.527
36,1.682,-8.292,-4.400
38,-1.516,-12.987,-4.515
40,-4.672,-14.240,-6.410
42,-7.562,-18.637,-7.527
44,-9.178,-21.043,-6.888
46,-11.056,-21.526,-8.746
48,-13.012,-23.131,-8.170
50,-14.824,-24.814,-8.281
52,-16.107,-26.838,-9.565
54,-17.944,-26.482,-9.244
56,-19.737,-26.577,-8.338
58,-19.867,-26.522,-8.525
60,-19.390,-25.617,-8.368
62,-20.504,-24.896,-8.465
64,-18.749,-22.038,-6.326
66,-18.310,-21.194,-6.024
68,-18.600,-18.558,-5.930
70,-17.052,-15.058,-3.766
72,-15.314,-11.779,-2.885
74,-13.501,-9.181,-2.454
76,-11.730,-6.281,-1.629
78,-8.047,-1.997,0.688
80,-6.358,0.593,2.375
82,-4.870,5.030,3.958
84,-0.504,7.124,4.879
86,0.357,11.808,4.818
88,4.135,13.237,7.403
90,6.251,16.500,8.065
92,8.961,20.643,9.383
94,11.993,21.222,10.135
96,13.004,24.062,9.094
98,14.877,25.892,11.222
100,16.467,26.878,10.425
