percent,ankle,knee,hip
0,10.080,25.437,21.819
2,9.280,24.196,22.509
4,7.320,21.015,22.080
6,6.990,18.515,22.383
8,3.727,15.617,20.901
10,3.384,13.793,19.148
12,1.083,10.101,18.903
14,-0.791,7.931,17.799
16,-1.205,4.234,15.580
18,-2.899,-0.616,12.968
20,-5.265,-3.609,9.629
22,-6.438,-7.081,8.416
24,-7.872,-9.730,6.088
26,-8.309,-12.984,2.085
28,-8.828,-15.599,-0.094
30,-9.970,-18.120,-1.840
32,-11.975,-21.807,-5.403
34,-10.603,-23.592,-7.809
36,-12.174,-23.555,-10.252
38,-11.966,-24.732,-12.396
40,-11.726,-25.400,-14.238
42,-10.862,-26.471,-16.416
44,-9.682,-26.966,-18.229
46,-10.474,-26.070,-17.846
48,-8.490,-24.058,-18.975
50,-8.554,-22.939,-19.672
52,-7.124,-21.162,-20.782
54,-5.577,-20.517,-20.437
56,-3.351,-18.189,-20.591
58,-1.680,-14.100,-18.898
60,-0.681,-11.904,-17.279
62,0.958,-7.629,-16.682
64,1.835,-4.823,-14.057
66,4.339,-1.430,-13.173
68,6.243,1.635,-11.458
70,7.758,5.566,-8.849
72,7.621,9.254,-5.978
74,10.070,11.038,-4.290
76,10.640,15.526,0.028
78,11.985,18.019,2.929
80,12.534,20.389,3.678
82,12.446,23.485,7.236
84,13.112,24.042,9.628
86,13.799,25.395,13.012
88,12.886,27.480,14.971
90,13.404,27.923,16.446
92,13.623,28.957,17.352
94,12.570,28.731,19.365
96,12.685,28.464,20.894
98,11.074,26.664,21.159
100,10.038,25.302,22.180
