percent,ankle,knee,hip
0,29.334,12.186,12.307
2,27.744,15.036,13.646
4,25.893,17.353,14.035
6,23.511,21.487,14.908
8,21.405,22.079,16.196
10,18.170,24.929,16.014
12,14.413,26.115,15.099
14,10.369,27.670,15.367
16,7.045,26.795,14.890
18,3.149,26.959,14.659
20,0.462,28.434,13.653
22,-4.972,26.225,12.244
24,-8.489,25.918,11.083
26,-10.275,23.932,8.829
28,-15.421,23.273,7.853
30,-17.788,20.940,4.616
32,-19.972,17.875,3.128
34,-22.673,16.088,1.910
36,-25.529,11.382,0.737
38,-26.852,8.794,-2.741
40,-27.441,5.955,-3.587
42,-27.718,3.493,-4.971
44,-28.097,-1.290,-7.382
46,-28.666,-4.831,-9.124
48,-28.688,-8.390,-9.989
50,-27.206,-10.845,-10.471
52,-25.156,-14.132,-12.964
54,-23.429,-16.405,-12.435
56,-21.833,-18.040,-13.568
58,-18.607,-21.048,-13.844
60,-16.412,-23.458,-14.613
62,-12.595,-23.162,-12.748
64,-9.357,-24.999,-13.945
66,-4.178,-25.925,-12.948
68,-1.407,-25.914,-11.319
70,2.122,-25.801,-10.689
72,5.470,-25.589,-9.770
74,10.602,-23.043,-8.978
76,13.568,-22.775,-6.257
78,15.529,-21.563,-4.560
80,19.760,-19.115,-4.333
82,21.386,-16.417,-1.562
84,24.372,-14.218,0.319
86,26.931,-9.896,2.036
88,28.474,-7.002,3.903
90,30.191,-3.276,5.110
92,30.482,-1.535,7.705
94,29.856,2.881,8.425
96,30.698,6.685,11.501
98,29.565,8.783,13.015
100,28.696,12.134,12.819
