percent,ankle,knee,hip
0,12.903,24.088,3.785
2,13.893,23.311,5.514
4,15.917,25.292,7.191
6,15.725,24.236,9.970
8,16.288,24.024,10.846
10,16.358,23.379,13.524
12,16.762,22.709,14.888
14,15.172,20.712,14.605
16,15.965,19.221,17.019
18,15.264,17.001,16.235
20,14.236,13.492,16.886
22,12.821,12.223,18.069
24,11.480,8.565,18.239
26,10.075,7.034,18.174
28,7.054,3.926,17.601
30,5.066,0.115,15.221
32,4.837,-1.859,14.368
34,1.701,-5.601,13.680
36,1.044,-7.114,12.246
38,-1.917,-11.512,10.840
40,-3.187,-13.665,8.267
42,-5.347,-14.753,7.764
44,-7.873,-17.584,5.437
46,-9.171,-18.336,3.487
48,-10.949,-19.672,0.130
50,-11.117,-21.113,-0.890
52,-12.127,-22.255,-3.200
54,-13.264,-22.881,-4.636
56,-13.497,-22.811,-6.996
58,-13.395,-21.759,-8.247
60,-15.178,-20.465,-10.061
62,-14.473,-20.085,-12.450
64,-14.312,-18.216,-12.924
66,-13.615,-15.885,-15.069
68,-11.612,-14.560,-15.155
70,-11.096,-12.392,-16.065
72,-9.415,-9.299,-15.567
74,-8.236,-6.579,-15.018
76,-7.716,-3.656,-16.364
78,-5.754,-1.743,-15.079
80,-4.666,1.388,-13.643
82,-2.120,4.248,-13.063
84,0.548,7.710,-11.771
86,1.322,9.756,-11.144
88,3.005,13.479,-7.811
90,5.517,15.043,-6.189
92,7.432,17.715,-5.357
94,8.380,20.297,-2.525
96,10.133,20.664,0.036
98,12.222,23.148,0.634
100,14.187,22.660,3.501
