percent,ankle,knee,hip
0,10.473,6.745,9.969
2,11.994,9.027,12.888
4,11.103,12.007,15.300
6,11.796,15.627,16.029
8,11.926,17.439,17.284
10,13.058,19.253,19.648
12,12.893,22.096,21.162
14,12.956,22.855,21.753
16,11.822,24.460,21.169
18,12.724,24.171,20.574
20,11.489,25.324,20.489
22,10.108,24.768,21.574
24,9.760,23.904,19.077
26,8.881,24.240,19.516
28,6.484,22.545,16.608
30,5.967,21.418,15.299
32,4.746,20.047,13.869
34,2.622,17.168,11.854
36,1.948,16.126,8.430
38,-0.212,12.644,5.985
40,-1.445,9.630,4.638
42,-3.645,7.247,2.067
44,-5.174,3.575,-1.083
46,-5.961,1.307,-3.801
48,-6.821,-2.808,-5.937
50,-8.050,-4.305,-7.329
52,-8.801,-6.850,-10.121
54,-10.569,-10.894,-12.077
56,-10.186,-12.326,-13.861
58,-10.260,-15.333,-15.519
60,-10.402,-18.226,-16.612
62,-10.385,-19.348,-18.056
64,-11.514,-20.906,-18.339
66,-10.552,-22.432,-18.966
68,-9.503,-22.361,-19.618
70,-10.105,-23.169,-19.798
72,-7.512,-22.661,-18.743
74,-6.637,-23.143,-18.027
76,-5.466,-22.609,-15.725
78,-5.656,-19.850,-15.826
80,-3.678,-18.797,-14.261
82,-1.900,-17.735,-11.635
84,0.305,-16.280,-9.031
86,1.320,-12.543,-6.162
88,1.577,-11.496,-4.268
90,3.952,-8.569,-2.011
92,5.142,-5.751,1.274
94,7.630,-1.616,2.670
96,8.819,0.191,5.090
98,9.385,3.464,7.817
100,11.085,6.482,10.875
