percent,ankle,knee,hip
0,16.979,2.355,8.405
2,16.885,5.494,10.760
4,16.655,7.362,12.880
6,17.000,10.830,12.927
8,15.546,14.715,13.864
10,14.904,16.824,16.091
12,14.515,19.377,15.376
14,14.086,21.120,17.617
16,12.131,23.208,16.658
18,10.517,24.354,17.684
20,8.651,25.316,17.445
22,8.096,27.321,15.491
24,5.724,28.023,16.351
26,3.129,27.140,14.504
28,1.945,26.429,12.784
30,0.555,25.547,12.135
32,-1.650,25.545,10.151
34,-2.890,24.006,9.526
36,-5.501,21.122,6.978
38,-7.420,17.899,4.551
40,-9.541,15.874,3.798
42,-9.861,13.470,1.391
44,-11.892,11.118,-1.043
46,-12.446,6.937,-2.621
48,-14.688,3.544,-4.345
50,-13.818,0.712,-6.048
52,-15.575,-3.506,-8.871
54,-15.051,-5.952,-10.725
56,-15.230,-8.399,-11.346
58,-15.228,-12.820,-12.934
60,-13.322,-14.804,-13.182
62,-12.379,-16.528,-14.551
64,-11.207,-18.905,-14.133
66,-10.787,-20.727,-14.262
68,-9.350,-22.783,-15.610
70,-6.734,-24.839,-13.881
72,-5.974,-25.881,-13.751
74,-3.810,-25.332,-14.288
76,-1.274,-24.427,-11.847
78,-0.702,-25.530,-10.623
80,1.789,-23.210,-9.283
82,3.750,-23.626,-8.126
84,6.578,-20.768,-6.454
86,7.436,-19.508,-4.610
88,8.690,-17.202,-2.771
90,11.071,-14.587,-1.758
92,11.802,-11.428,1.751
94,13.079,-8.258,3.568
96,15.767,-4.877,5.810
98,15.458,-2.315,7.271
100,16.181,0.703,8.572
