percent,ankle,knee,hip
0,16.737,18.851,15.448
2,16.466,20.041,19.191
4,14.487,20.102,20.382
6,14.285,21.322,21.434
8,13.807,21.313,23.334
10,12.797,21.094,22.489
12,11.627,19.048,22.640
14,10.424,18.911,23.432
16,7.444,17.799,23.933
18,6.299,14.872,21.733
20,3.885,13.086,21.267
22,2.883,12.009,20.116
24,-0.043,8.677,17.517
26,-1.866,8.027,16.546
28,-2.710,5.899,13.370
30,-4.857,1.930,11.090
32,-7.519,-0.089,9.511
34,-8.878,-2.114,7.543
36,-9.944,-5.700,2.998
38,-10.597,-6.892,0.773
40,-13.002,-8.518,-1.139
42,-12.872,-10.503,-3.736
44,-13.870,-13.337,-7.727
46,-15.173,-15.249,-8.834
48,-14.535,-15.476,-12.266
50,-13.608,-17.456,-14.519
52,-14.625,-17.193,-15.368
54,-14.426,-19.022,-18.657
56,-12.496,-17.981,-19.849
58,-11.153,-18.918,-20.674
60,-10.089,-18.805,-20.698
62,-9.012,-18.363,-21.823
64,-7.061,-16.008,-21.508
66,-5.023,-15.023,-20.236
68,-4.249,-14.451,-19.851
70,-2.354,-11.861,-18.626
72,-0.943,-10.546,-18.789
74,2.166,-7.450,-16.304
76,4.552,-5.322,-13.674
78,5.200,-3.861,-12.871
80,6.571,-0.164,-10.315
82,9.185,2.703,-7.236
84,10.969,3.697,-5.650
86,11.357,6.291,-1.666
88,13.409,9.911,0.034
90,14.173,10.751,3.908
92,15.616,13.083,6.598
94,15.736,15.120,8.312
96,16.971,17.082,10.876
98,16.919,18.988,13.754
100,16.194,19.006,15.473
