percent,ankle,knee,hip
0,13.365,18.819,2.560
2,11.562,19.960,5.940
4,11.065,21.989,10.597
6,9.004,23.919,13.820
8,6.830,23.802,17.058
10,4.971,25.720,19.138
12,3.523,25.724,23.055
14,1.088,25.636,25.208
16,-1.352,25.095,27.230
18,-1.866,23.797,28.936
20,-4.048,23.710,30.779
22,-6.946,21.791,29.736
24,-7.157,19.330,31.724
26,-9.823,17.666,30.846
28,-10.050,14.645,29.692
30,-12.689,13.146,29.865
32,-12.628,9.859,28.106
34,-14.023,6.972,26.081
36,-14.054,4.488,23.161
38,-14.184,0.462,19.848
40,-13.944,-1.911,17.369
42,-14.120,-4.901,13.795
44,-14.558,-7.522,11.286
46,-13.846,-10.996,7.119
48,-12.595,-13.495,4.374
50,-11.105,-16.246,-0.239
52,-10.395,-18.583,-3.041
54,-8.439,-20.620,-7.532
56,-7.734,-21.987,-11.079
58,-4.321,-21.198,-13.951
60,-3.907,-22.815,-16.928
62,-1.240,-22.574,-20.951
64,1.362,-23.281,-22.573
66,2.102,-23.246,-24.758
68,3.845,-22.224,-26.546
70,7.140,-20.207,-27.461
72,9.326,-18.644,-28.073
74,9.392,-17.031,-29.770
76,10.841,-14.577,-28.111
78,13.754,-13.450,-28.301
80,14.097,-10.700,-26.980
82,14.965,-6.565,-25.678
84,15.202,-4.740,-24.185
86,15.688,-1.294,-21.247
88,15.891,1.444,-18.548
90,17.531,5.400,-15.512
92,16.573,7.907,-11.797
94,16.222,9.687,-7.809
96,16.068,12.945,-5.570
98,14.733,14.685,-0.878
100,13.676,17.447,2.133
