percent,ankle,knee,hip
0,7.145,24.339,8.863
2,11.573,24.925,12.211
4,14.326,24.803,13.585
6,17.463,25.189,16.026
8,19.386,24.753,19.080
10,20.863,24.865,19.223
12,22.605,24.858,21.568
14,25.400,23.650,22.995
16,25.255,21.880,23.867
18,27.726,18.360,23.419
20,27.728,16.856,24.482
22,27.904,14.665,23.752
24,26.044,12.123,23.431
26,26.667,9.328,21.546
28,25.094,6.206,20.876
30,23.121,2.862,19.669
32,20.665,-0.343,17.115
34,18.249,-3.156,15.733
36,16.718,-5.563,12.793
38,12.571,-9.982,10.250
40,9.650,-12.286,8.409
42,7.861,-15.032,4.407
44,3.080,-17.314,0.976
46,0.032,-19.359,-1.911
48,-2.221,-19.493,-3.477
50,-6.265,-21.584,-6.297
52,-9.710,-22.995,-8.508
54,-12.588,-23.895,-12.003
56,-14.565,-24.276,-13.462
58,-17.945,-22.645,-15.879
60,-18.366,-23.031,-17.457
62,-22.207,-21.059,-19.850
64,-23.453,-20.330,-20.534
66,-24.958,-19.251,-21.173
68,-24.139,-17.011,-22.208
70,-24.340,-15.341,-22.606
72,-25.104,-12.373,-21.792
74,-23.785,-9.806,-21.408
76,-24.601,-6.580,-20.517
78,-22.117,-4.933,-18.150
80,-20.588,-1.141,-18.327
82,-18.695,1.404,-14.828
84,-17.000,5.140,-13.415
86,-13.267,7.974,-11.442
88,-12.156,10.065,-9.152
90,-8.595,14.672,-4.745
92,-4.248,16.355,-2.722
94,-2.831,18.956,0.764
96,0.413,21.490,2.411
98,5.438,22.401,5.968
100,8.513,23.768,8.559
