percent,ankle,knee,hip
0,14.749,24.205,25.027
2,14.538,25.748,24.605
4,14.944,25.674,24.670
6,14.976,26.750,24.707
8,13.106,26.342,24.717
10,13.970,27.439,22.662
12,12.024,26.492,21.141
14,11.518,26.081,20.061
16,10.343,22.765,16.682
18,8.294,22.234,15.813
20,6.710,20.318,12.090
22,5.039,18.161,10.311
24,3.195,14.090,6.666
26,2.176,10.816,4.283
28,0.379,9.354,1.425
30,-1.280,6.094,-1.240
32,-3.690,2.333,-5.452
34,-5.299,-0.246,-6.521
36,-6.407,-4.074,-9.281
38,-8.084,-6.753,-12.195
40,-9.389,-10.163,-15.792
42,-9.321,-13.428,-16.362
44,-10.407,-15.474,-19.281
46,-10.999,-19.036,-19.879
48,-12.060,-20.505,-21.258
50,-13.367,-23.113,-22.319
52,-13.296,-23.046,-23.173
54,-13.244,-24.062,-23.118
56,-12.951,-25.820,-22.347
58,-12.833,-25.755,-21.747
60,-11.599,-24.814,-21.630
62,-10.990,-24.169,-19.839
64,-9.628,-23.032,-18.021
66,-8.155,-21.815,-16.243
68,-6.992,-19.070,-13.775
70,-5.615,-17.753,-10.897
72,-3.334,-15.859,-9.014
74,-2.301,-12.802,-5.333
76,0.905,-9.249,-2.315
78,2.626,-7.129,0.558
80,3.109,-3.131,4.333
82,6.027,-0.313,6.333
84,5.853,2.403,9.769
86,8.300,6.212,12.500
88,9.508,9.157,14.279
90,11.428,12.633,17.432
92,11.391,15.753,18.146
94,12.769,18.118,20.107
96,13.154,21.056,21.880
98,14.522,22.514,23.176
100,15.372,24.065,24.566
