percent,ankle,knee,hip
0,25.033,28.284,5.586
2,24.412,27.294,6.829
4,22.255,25.703,7.802
6,18.764,23.706,9.829
8,16.181,22.411,9.780
10,12.335,20.068,11.199
12,8.768,16.902,10.593
14,5.212,14.841,11.369
16,2.900,12.407,11.710
18,-0.721,7.630,11.067
20,-3.846,4.723,12.567
22,-7.481,0.960,10.577
24,-11.754,-2.782,11.406
26,-14.322,-5.209,10.690
28,-18.228,-8.217,9.221
30,-20.695,-12.377,8.845
32,-22.742,-15.657,8.420
34,-23.652,-17.162,6.705
36,-26.689,-20.556,6.187
38,-25.954,-22.427,4.410
40,-27.060,-24.435,2.149
42,-28.077,-25.340,2.125
44,-27.718,-25.500,0.388
46,-26.662,-26.516,-0.271
48,-24.779,-26.288,-1.509
50,-24.476,-25.455,-4.088
52,-22.583,-25.280,-3.955
54,-19.670,-23.978,-6.848
56,-16.846,-21.853,-6.689
58,-14.477,-20.685,-8.211
60,-10.127,-17.968,-9.194
62,-8.338,-16.366,-9.897
64,-3.891,-13.478,-10.246
66,-1.358,-8.772,-9.165
68,2.416,-5.768,-10.417
70,6.094,-1.943,-8.673
72,9.830,1.178,-9.706
74,14.593,4.106,-9.883
76,17.629,8.175,-7.352
78,20.173,10.064,-7.656
80,23.034,14.127,-5.951
82,24.018,17.217,-6.601
84,25.672,20.566,-4.469
86,28.784,21.399,-2.769
88,28.403,24.065,-1.521
90,30.187,26.267,-1.354
92,30.399,26.600,-0.097
94,29.685,27.462,1.115
96,29.325,29.685,2.743
98,28.363,29.491,3.492
100,26.682,28.791,6.172
