percent,ankle,knee,hip
0,11.602,30.178,0.609
2,14.076,29.900,4.647
4,17.315,28.786,6.556
6,18.327,27.514,8.148
8,20.647,25.616,11.017
10,22.304,23.206,12.778
12,23.763,20.475,15.753
14,23.714,16.814,17.473
16,25.151,13.872,17.074
18,24.813,9.169,18.644
20,25.029,6.836,20.362
22,23.445,3.203,20.075
24,23.697,-1.898,21.295
26,20.767,-5.873,20.653
28,20.462,-8.641,21.451
30,18.718,-11.839,20.276
32,16.460,-16.179,19.676
34,12.833,-18.968,18.607
36,10.719,-20.544,16.752
38,7.114,-23.693,13.935
40,5.901,-25.976,13.426
42,2.645,-26.217,10.467
44,-1.742,-28.199,8.945
46,-4.425,-28.168,4.957
48,-7.108,-27.858,2.534
50,-8.616,-28.718,1.254
52,-12.505,-28.551,-0.819
54,-14.854,-26.782,-3.863
56,-16.756,-24.240,-7.272
58,-19.229,-21.858,-8.640
60,-19.210,-20.286,-9.997
62,-21.077,-17.995,-12.954
64,-22.131,-14.887,-14.638
66,-23.394,-10.865,-15.661
68,-23.321,-8.397,-16.531
70,-21.869,-5.006,-18.909
72,-21.105,-0.529,-19.695
74,-21.995,4.177,-18.201
76,-20.344,6.696,-19.719
78,-18.943,10.298,-17.910
80,-16.525,13.896,-17.945
82,-14.700,17.756,-16.777
84,-10.684,20.210,-16.023
86,-8.449,22.066,-14.841
88,-5.203,25.535,-13.163
90,-2.273,27.364,-9.714
92,-0.102,29.200,-9.351
94,2.360,29.510,-5.302
96,6.018,29.933,-3.030
98,8.777,30.524,-1.888
100,12.154,29.840,0.943
