percent,ankle,knee,hip
0,18.065,25.833,9.340
2,15.725,27.393,9.566
4,12.307,27.229,6.922
6,8.179,28.868,7.209
8,4.462,28.594,4.140
10,1.278,28.097,3.464
12,-2.446,28.492,1.468
14,-4.711,26.841,-0.082
16,-7.343,24.684,-0.910
18,-11.287,22.763,-3.942
20,-15.089,22.154,-5.707
22,-17.115,18.764,-6.056
24,-19.994,16.605,-8.398
26,-22.048,13.370,-8.167
28,-23.932,9.138,-8.993
30,-25.024,5.939,-10.884
32,-26.321,1.886,-11.830
34,-26.268,0.271,-10.781
36,-27.069,-4.604,-11.280
38,-26.923,-7.826,-11.846
40,-25.251,-10.643,-11.328
42,-24.236,-13.798,-11.901
44,-23.218,-16.690,-11.420
46,-20.607,-19.009,-9.447
48,-17.725,-20.841,-8.572
50,-16.306,-23.887,-7.699
52,-13.496,-24.128,-6.689
54,-10.697,-25.118,-5.822
56,-6.294,-27.523,-4.122
58,-3.254,-27.347,-3.410
60,-0.502,-25.923,-0.492
62,2.865,-25.457,0.645
64,6.903,-25.701,2.254
66,9.478,-23.937,4.717
68,13.937,-22.149,5.399
70,15.493,-19.554,7.130
72,20.034,-16.351,7.399
74,21.394,-14.357,10.306
76,23.954,-11.492,10.833
78,24.930,-7.524,11.580
80,26.408,-3.263,12.360
82,27.366,-0.365,13.509
84,28.983,2.609,14.283
86,27.905,5.297,14.087
88,27.754,9.765,13.593
90,27.216,12.645,14.391
92,26.048,15.893,14.569
94,25.494,18.640,13.005
96,23.645,22.212,13.282
98,21.274,23.096,11.961
100,17.034,25.390,9.819
